 iteration         deme_1         deme_2         deme_3         deme_4
     19550      10.680977      13.746106      12.928347      20.872228
     19575      10.335710      14.008558      13.998383      20.295556
     19600       9.721955      14.704181      14.623161      18.760962
     19625       9.866067      14.623790      13.382462      19.581988
     19650      10.119224      14.500161      12.387210      20.668209
     19675      10.502563      15.674200      13.650063      20.583612
     19700      11.107256      13.760572      13.286948      19.341422
     19725      11.104845      14.499110      13.291053      20.458090
     19750      10.910527      13.634774      13.227551      19.394972
     19775      10.732382      14.479205      13.769121      20.722761
     19800      11.200344      13.887159      13.335597      19.056979
     19825      10.791321      14.656737      14.586687      19.280666
     19850      10.648097      15.366052      13.627462      19.654627
     19875       9.788122      14.230676      13.587210      20.662216
     19900      10.328528      13.931939      13.523360      21.503165
     19925      10.246992      13.578640      13.480353      20.312168
     19950      10.260135      14.853177      14.460522      19.766944
     19975      10.742779      14.656683      14.809281      20.241050
     20000      10.766761      14.082125      14.620813      20.577949
     20025       9.716817      14.536101      13.953684      20.737926
     20050      10.094753      13.480091      13.007087      19.324244
     20075      10.323881      13.499310      13.659624      21.504367
     20100      10.534889      13.941921      13.996372      20.189812
     20125      10.881885      14.111269      14.177008      19.711322
     20150      10.622849      14.188195      13.441422      19.386541
     20175      10.839564      14.466958      14.381481      18.312962
     20200      10.064937      13.455620      13.736118      18.388928
     20225      11.126560      13.920091      13.888864      18.819873
     20250      10.458347      14.621928      13.257924      20.271999
     20275      10.258396      13.531724      14.490597      22.510022
     20300      10.667637      14.098433      14.062625      20.148616
     20325      10.607750      14.026364      14.707597      20.459741
     20350       9.982314      14.844647      14.088138      20.226025
     20375      10.607936      14.717852      14.161660      20.598053
     20400      10.385106      15.520634      14.118437      19.265331
     20425      10.583015      14.166783      13.775297      20.379904
     20450       9.912678      15.460005      14.877749      20.685635
     20475      10.607668      15.264604      13.560003      18.196047
     20500      10.109685      14.494082      14.186245      18.533136
     20525      10.481004      15.463118      14.655851      19.226784
     20550      11.129470      15.316102      14.894472      19.981011
     20575      11.305046      14.715429      13.983091      18.146452
     20600      10.004752      14.190919      15.336566      18.704216
     20625      10.895712      14.976038      14.141386      18.690154
     20650      10.423890      14.402302      13.230951      20.881066
     20675      10.711803      14.701071      13.320512      20.984648
     20700      10.424665      15.036266      14.060619      19.893403
     20725      10.623833      14.760608      14.121862      19.005414
     20750       9.989802      14.450354      14.359147      17.703800
     20775      10.362623      14.315132      13.903516      21.896652
     20800      10.044181      13.881740      13.111045      20.465177
     20825      10.392877      13.335997      14.188949      21.163089
     20850      10.564532      14.059357      12.998319      18.846663
     20875      10.315548      14.343977      14.846836      19.703523
     20900      10.597853      14.001528      13.727399      20.911056
     20925      10.320232      14.527876      14.733217      19.093453
     20950      10.752135      15.809359      14.939328      19.744020
     20975      10.778988      13.742164      14.732734      18.939871
     21000      10.239232      14.682917      15.017281      19.407459
     21025      10.163071      14.508928      13.530692      18.991462
     21050      10.464939      14.283378      13.883638      17.858212
     21075      11.031365      13.904508      14.194626      19.586583
     21100      10.810084      13.808479      13.778870      21.381274
     21125      10.967594      14.664597      14.269760      20.816327
     21150      11.111906      14.297287      12.870187      19.523841
     21175      11.154357      14.866860      13.750084      22.001147
     21200      10.837822      13.970037      13.543053      21.411544
     21225      10.598966      14.519388      14.444290      21.450120
     21250      10.567844      14.641261      14.026733      21.153831
     21275      12.074086      16.016740      13.549107      19.431343
     21300      10.179407      14.825253      14.384202      20.718498
     21325      10.912606      13.270510      12.513445      20.438752
     21350      10.781358      14.465454      13.551992      21.264794
     21375      10.150834      13.756271      13.422252      21.391401
     21400      11.499880      13.782958      13.254421      18.512355
     21425      10.509576      14.164366      13.930683      20.226885
     21450      11.349296      13.982094      14.446140      20.679122
     21475      10.111927      14.011060      13.052056      19.816776
     21500      10.943348      14.525630      13.348990      19.824134
     21525      11.054186      14.443733      13.432927      19.257631
     21550      10.627409      13.070677      14.238460      19.205284
     21575      10.199923      14.603602      13.999006      19.315834
     21600      10.608294      14.393666      14.079837      20.192404
     21625      10.600368      13.892184      13.820196      20.900335
     21650      10.686214      14.629353      13.473296      21.864987
     21675      10.530161      14.071479      14.220753      21.238383
     21700      10.472925      13.924094      13.601228      20.474257
     21725      10.022596      14.429297      14.515611      23.995763
     21750      11.123590      13.619971      13.484733      18.059067
     21775      10.008379      14.183846      13.490632      19.678361
     21800      10.512303      12.793493      14.153709      20.242003
     21825       9.845207      13.453693      13.762223      18.958487
     21850      10.160144      13.792291      14.607544      22.886892
     21875      10.486467      13.746042      14.365655      22.601707
     21900      10.316261      14.242574      15.061109      20.979503
     21925      10.847975      14.376493      13.080578      22.090936
     21950      10.986036      14.992579      13.385710      21.891754
     21975      10.054090      13.481784      13.522821      20.617696
     22000       9.628574      13.639453      13.218818      18.905515
     22025      10.105542      14.374960      12.508547      19.910244
     22050       9.402193      15.120161      13.144269      19.545605
     22075      10.714457      14.610054      13.589754      21.232726
     22100      10.765108      14.116666      13.692305      19.956427
     22125      10.047729      13.914087      14.004698      18.738364
     22150      10.676040      13.664268      13.955898      20.105817
     22175      10.071093      15.191263      14.469858      18.528621
     22200       9.806669      14.543411      13.207037      20.316999
     22225      10.465988      14.626302      14.013545      18.428620
     22250       9.766067      14.460155      14.771507      18.966632
     22275      10.448935      15.039766      13.691892      18.749889
     22300      10.961432      15.204509      12.195711      19.018190
     22325      11.244842      13.420407      13.955942      21.093364
     22350       9.999417      14.400215      13.563096      19.600476
     22375       9.786609      14.897355      13.181920      20.433705
     22400      10.955213      13.959667      14.107162      21.072908
     22425      10.560913      14.354666      13.721355      20.837294
     22450      10.730339      14.323914      13.692546      20.971162
     22475      10.105131      15.918909      13.497316      20.956913
     22500      10.646812      14.685526      14.358097      20.101698
     22525      10.161236      14.778830      13.387726      19.721505
     22550       9.895180      14.805611      14.097815      18.951290
     22575      10.906314      14.899727      14.289114      18.814023
     22600      11.087218      14.812853      14.344709      20.013212
     22625      10.512976      14.926775      13.405748      18.912423
     22650      10.560486      14.589029      15.258819      19.236846
     22675      10.317316      13.322182      14.441506      18.895932
     22700      11.045679      13.869126      14.046166      20.698250
     22725      10.431190      14.689516      15.045540      20.402504
     22750      10.738548      14.033095      13.883650      18.555313
     22775      10.552746      13.715376      14.427118      18.667264
     22800      10.756382      14.439604      15.345780      18.883052
     22825      10.601955      13.419351      13.871032      18.537258
     22850      11.190882      14.506861      13.957680      19.540330
     22875      10.632879      14.064819      13.593666      19.869926
     22900      10.534053      14.317027      13.987886      18.524864
     22925      10.164131      13.845367      14.470397      19.244088
     22950      10.672421      14.355096      13.757749      20.226237
     22975      10.594307      14.493208      15.001559      18.187059
     23000      10.678394      15.028647      14.276772      20.355763
     23025      10.272565      15.020271      14.138764      21.391772
     23050      11.146988      14.391406      14.209464      20.713884
     23075      10.904035      13.870739      13.911267      18.587061
     23100      11.041991      14.007469      13.950318      19.480731
     23125      11.232716      13.703256      14.447929      21.476480
     23150      10.929251      13.117016      14.667596      20.394912
     23175      11.112060      13.202577      14.426927      19.966425
     23200      10.336173      13.678293      14.095741      20.764029
     23225      10.342100      12.439016      14.061023      20.004251
     23250      10.201720      13.733639      14.631157      20.143377
     23275      10.184019      14.821678      14.308935      19.972838
     23300      10.467792      13.009818      14.585075      20.080238
     23325      10.746499      13.907639      13.858788      20.425113
     23350      11.799337      13.938455      14.346096      20.663510
     23375      10.650979      15.445889      14.089913      20.237212
     23400      10.350251      13.573820      13.889334      18.874951
     23425       9.868538      15.436537      13.228295      19.500800
     23450       9.835486      14.277853      14.058049      20.621715
     23475      10.337943      13.813678      13.746858      20.919969
     23500      10.098845      14.420396      12.763929      18.495120
     23525      10.497861      14.725794      14.342593      20.529694
     23550      10.462599      13.775501      14.278827      20.767794
     23575       9.890288      15.416801      13.275077      19.349988
     23600      10.692160      13.719806      14.541331      20.801147
     23625      10.092173      14.959428      14.709597      20.464676
     23650      10.358348      14.388805      13.672623      20.440336
     23675      10.590288      14.725937      14.053079      19.089230
     23700       9.929392      13.744919      12.810066      19.815074
     23725      10.315167      14.064017      13.575002      19.082508
     23750       9.750059      14.821150      12.241763      17.961666
     23775      10.434523      13.113562      13.974640      18.734380
     23800      10.085631      14.014390      14.066717      20.960634
     23825       9.827004      14.611995      13.522211      19.833679
     23850      10.541393      14.615259      13.989073      20.461469
     23875      10.543231      14.267032      12.590549      20.924292
     23900       9.520499      13.872444      13.234537      20.377842
     23925       9.828182      14.057982      13.154333      19.906673
     23950       9.352432      14.848382      12.604008      19.906284
     23975      10.340210      14.441212      13.437588      21.451446
     24000      10.127531      14.070726      14.042664      19.920798
     24025      10.756645      13.347636      13.651653      18.898912
     24050      10.342143      14.033310      12.580939      19.480617
     24075      10.553760      14.540788      13.240099      19.697345
     24100      10.204918      13.835636      14.869147      18.479524
     24125       9.963508      14.882952      14.142218      18.548445
     24150       9.749415      14.222182      15.790558      19.104030
     24175      10.539578      12.682693      13.044642      16.999927
     24200      10.307292      13.253655      13.591520      20.569687
     24225       9.986428      13.781142      13.961232      20.125593
     24250      10.683340      13.763669      13.453667      20.415864
     24275      10.994341      12.743490      13.040132      19.040724
     24300      10.145707      13.465023      13.067896      18.581395
     24325       9.624979      14.116666      14.597523      20.417134
     24350      10.558004      13.942378      13.389592      18.858351
     24375      10.010682      13.031455      13.977223      18.835211
     24400      10.377314      13.659648      13.208538      20.313949
     24425      10.737537      14.245249      13.179048      20.022973
     24450       9.983339      13.701205      12.942411      18.919699
     24475      10.567493      14.813981      13.398112      18.421591
     24500       9.563906      15.000647      12.889322      19.025875
     24525       9.926774      14.499967      13.601675      18.461889
     24550      10.488920      13.966373      13.433171      18.557594
     24575      10.058292      13.502383      12.775170      17.607625
     24600      10.095029      13.656142      13.478880      20.050207
     24625      10.026694      13.701259      13.198970      18.178396
     24650       9.996037      14.324167      14.119424      19.114012
     24675       9.994897      13.027609      13.587045      19.672914
     24700      10.311164      14.631518      13.610936      19.556966
     24725      10.423021      13.675880      12.730129      20.106831
     24750       9.945256      14.390101      14.451572      19.462220
     24775      10.060654      14.053347      12.968844      19.219070
     24800      10.636397      13.006974      13.020699      19.618106
     24825      10.223371      13.760374      13.602354      19.685131
     24850      10.137315      14.867483      13.540746      19.234251
     24875       9.741957      13.635024      12.680038      19.392918
     24900      10.210462      13.447418      14.006097      20.272313
     24925       9.475458      14.163037      13.089886      21.414863
     24950      10.261889      14.744902      13.166155      20.674302
     24975       9.650570      13.835112      13.337068      18.454711
     25000      10.000695      14.139398      13.290791      19.682592
     25025      10.621332      14.413740      13.181204      20.407590
     25050      10.095881      15.306624      14.009950      19.898205
     25075      10.566050      13.480678      13.470740      21.788423
     25100       9.576790      12.871831      13.218044      20.121066
     25125       9.804552      13.721195      12.881451      20.608793
     25150      10.008726      14.342706      13.455407      18.966677
     25175      11.090824      13.718550      13.352710      19.191395
     25200      10.417561      12.624462      13.715310      21.887067
     25225       9.807784      14.319492      13.338329      21.835724
     25250      10.280724      14.412174      12.292074      19.025746
     25275       9.869332      14.472463      14.166331      18.722882
     25300      10.313732      14.210515      13.580498      20.639846
     25325      10.645300      14.132863      12.777006      19.839825
     25350       9.569529      14.106482      12.958404      18.024513
     25375      10.667194      14.266289      13.332595      18.510476
     25400      10.744209      14.978003      13.913553      18.724420
     25425      10.071600      13.487452      13.407265      19.415378
     25450       9.887715      13.286732      13.133593      19.560488
     25475      10.530538      13.700344      14.189987      20.283433
     25500      10.339098      14.707415      11.942306      21.033004
     25525       9.728690      13.730894      12.519437      20.813304
     25550      10.177229      15.327127      13.733935      19.689501
     25575      10.473341      13.566473      13.911664      20.011324
     25600      10.414578      14.143167      12.920275      21.034191
     25625      10.113585      13.160149      12.536696      18.947526
     25650      10.048742      13.091735      12.181959      22.519595
     25675      10.172333      14.908315      13.762141      20.935397
     25700       9.370541      14.221262      12.783940      20.638921
     25725      10.133622      14.076583      13.577203      19.631517
     25750       9.979438      13.645228      12.212911      18.684796
     25775      10.555920      14.155371      13.119112      18.859087
     25800       9.869000      14.069794      13.215993      19.941402
     25825      10.339328      13.294881      13.132005      19.004771
     25850       9.909499      13.749792      13.681538      21.340589
     25875      10.824708      13.263648      13.990932      18.308234
     25900      10.758051      13.360738      13.793568      20.290405
     25925       9.670876      14.748141      13.833344      20.202164
     25950      10.453696      13.510629      14.337232      20.594862
     25975      11.114498      14.325659      14.074094      17.849591
     26000      10.127644      14.234875      13.841136      21.006820
     26025      10.299133      13.475349      13.476946      20.451128
     26050       9.911153      14.503782      13.361117      19.300260
     26075      10.418826      13.365085      13.288708      19.348474
     26100      10.440915      13.654340      14.536575      18.795118
     26125      10.675773      13.110013      13.622057      17.813597
     26150       9.504050      13.163567      13.618197      19.577417
     26175      10.377139      13.340024      14.472697      20.133480
     26200      10.609600      13.527395      13.948954      19.376387
     26225      10.268957      13.359350      12.574737      20.892717
     26250      10.356970      14.001887      13.212619      19.454234
     26275      10.323810      14.400991      13.930887      19.296542
     26300      10.204052      13.571467      13.299454      19.968823
     26325      10.574138      13.553165      13.281130      19.495272
     26350      10.086248      13.378505      12.610304      21.180358
     26375      10.478311      14.173959      12.981735      19.408935
     26400      10.046043      13.796849      14.000761      20.147498
     26425       9.497542      13.229431      14.352369      17.987159
     26450      10.613021      12.523433      13.549333      18.138780
     26475       9.978312      14.188355      13.881399      20.007862
     26500      10.585915      12.749804      14.084171      19.922468
     26525      10.093939      14.170188      13.302386      20.152826
     26550      10.383048      13.340482      13.469669      18.816267
     26575       9.825558      12.636652      13.225681      18.416540
     26600      10.616908      12.981149      12.977918      18.195446
     26625      10.279444      13.132943      13.213510      19.549049
     26650      10.366107      13.970768      12.718798      19.869936
     26675       9.739735      13.950313      14.808384      20.992852
     26700      10.826392      14.236141      14.492492      18.584449
     26725       9.809020      13.792205      13.995231      18.899435
     26750       9.768607      13.764999      12.497236      19.675429
     26775      11.058760      12.633563      13.777599      19.032372
     26800      10.920574      13.661344      13.093513      19.651776
     26825      10.786932      14.179502      13.044224      18.807251
     26850      10.945709      13.244360      13.878614      19.501980
     26875      10.490560      13.726653      13.325711      21.031768
     26900      10.174177      12.739910      13.057931      20.451131
     26925       9.782386      13.938872      14.678054      20.418701
     26950      10.513447      14.191130      13.269374      21.167307
     26975       9.800168      14.353022      13.429228      19.977363
     27000       9.516432      13.539216      12.969019      21.167029
     27025      10.303444      14.542563      13.121142      19.196790
     27050       9.764110      14.081452      13.685506      19.384785
     27075       9.848664      14.238964      13.798829      19.325586
     27100       9.891695      13.745968      14.101165      19.589866
     27125      10.978918      13.621344      14.413791      19.497155
     27150      10.666582      13.603723      12.853659      19.935930
     27175      10.569941      14.178673      13.634970      20.289053
     27200      10.329260      14.031420      14.661895      18.993654
     27225      10.412761      14.325262      13.756427      20.862335
     27250      10.689315      13.512037      13.622959      19.235287
     27275      10.042158      13.451149      12.718585      22.458633
     27300      10.565818      13.948633      14.253014      19.231258
     27325      11.724592      12.635332      14.564186      19.960309
     27350      10.420998      13.064876      13.790101      20.236628
     27375      10.790018      13.328012      13.366317      19.196313
     27400       9.894077      13.048551      13.370800      18.075979
     27425      10.095977      16.144502      13.143450      18.778781
     27450      10.288302      14.702089      12.182289      17.927840
     27475      10.353907      14.751946      13.848864      20.598940
     27500       9.887073      14.679122      14.319554      20.727164
     27525      10.347840      14.136311      14.600475      19.409518
     27550      10.384402      14.345648      13.424045      19.534981
     27575      10.348006      15.500996      13.266432      18.921990
     27600      10.567303      13.864962      13.038630      19.662938
     27625       9.874162      14.663890      12.768202      20.887345
     27650      10.709728      13.877536      14.043311      20.595549
     27675      10.145916      14.552553      12.966061      19.260533
     27700      10.546458      14.615896      13.102749      17.945275
     27725      10.431912      14.195018      13.488147      19.761713
     27750      10.242682      13.261873      13.487547      18.356007
     27775      10.909886      14.012527      14.386295      19.066000
     27800      10.053081      13.638775      13.365733      17.589781
     27825      10.578686      13.777498      13.881988      21.115850
     27850      10.700127      14.336899      13.331607      18.254175
     27875      10.820270      13.102732      13.631455      19.703770
     27900      10.065771      14.911244      13.697495      19.566347
     27925      10.400456      14.068914      13.988690      19.962664
     27950      10.633240      14.555221      13.209041      19.161764
     27975       9.997201      12.619276      14.056532      19.328350
     28000      10.398396      13.346610      14.101313      18.735077
     28025       9.582018      13.273802      12.801725      20.115378
     28050      10.380291      13.119867      13.648659      19.321284
     28075      10.231234      13.850963      13.928289      21.445978
     28100      10.337474      13.020100      13.177562      19.352366
     28125      11.031061      14.548230      14.505938      20.280807
     28150      10.197199      13.423837      12.658102      17.973839
     28175      10.112431      14.409369      13.527866      18.739661
     28200      11.387886      13.760697      13.671193      18.930109
     28225      10.276603      13.990004      13.566183      20.207468
     28250      11.239791      13.767841      14.052084      19.546229
     28275      10.432754      13.806998      12.773962      20.128626
     28300      10.627805      12.999439      14.205143      18.897368
     28325       9.760536      13.261990      13.103204      20.310291
     28350       9.866112      14.239942      13.345204      18.614920
     28375      10.521116      13.040887      13.688477      19.088908
     28400      10.956538      14.683777      14.319776      18.231270
     28425      10.517018      13.805274      13.795327      19.399071
     28450      10.169554      14.540701      13.282190      18.885511
     28475      10.276378      13.761157      14.095588      19.939193
     28500      10.629831      14.454481      13.898223      20.639466
     28525       9.533691      13.739272      13.840045      19.139381
     28550      10.252941      13.634673      12.627138      19.710166
     28575       9.942520      14.289839      13.137644      19.680160
     28600       9.650182      13.645888      13.024078      19.621335
     28625       9.979232      13.899858      13.369226      20.971251
     28650       9.635854      13.300826      14.234081      19.327500
     28675       9.928042      13.634005      13.076043      18.478016
     28700      10.205909      13.892175      13.088260      20.163134
     28725       9.751052      14.248366      13.650855      19.683579
     28750       9.986441      14.654734      14.587427      19.406357
     28775      10.485619      13.703068      12.910107      19.240416
     28800      10.262733      14.506895      13.691518      18.835628
     28825      10.313604      13.187922      12.696045      19.622209
     28850      10.576478      12.408674      13.753723      20.083753
     28875       9.985948      13.614363      13.588073      20.400754
     28900      10.299546      14.274403      12.895025      20.120391
     28925      10.622272      12.863669      14.406204      17.953992
     28950      10.370136      13.956713      13.044433      21.075179
     28975      10.007533      14.142705      13.184091      19.544978
     29000       9.816695      14.161407      13.452596      19.301480
     29025      10.175993      15.349277      13.474238      20.389354
     29050      10.261099      16.354798      13.917448      18.154476
     29075      10.239576      15.016088      12.983602      19.717143
     29100      10.833108      12.869472      13.589942      20.154557
     29125       9.957405      14.264105      14.374833      18.517619
     29150      10.803294      14.848126      13.481281      20.451659
     29175      10.482018      13.745066      13.731415      20.155881
     29200      10.247987      13.941203      13.775964      20.551377
     29225       9.505670      13.708323      13.249574      21.009094
     29250       9.834782      15.669660      13.139728      20.995322
     29275      10.732999      14.189329      12.682875      19.735298
     29300      10.460726      14.542888      12.622670      19.622237
     29325       9.926456      13.897320      13.800757      18.574415
     29350      10.383668      13.964775      13.380365      19.702347
     29375      10.617049      14.169065      14.187793      17.738168
     29400      11.208423      14.039547      12.644932      19.057192
     29425      10.476816      13.773335      14.057922      18.584461
     29450      10.521566      13.685703      13.599120      18.939705
     29475       9.969712      14.468086      14.116447      18.302896
     29500       9.922504      14.373849      12.315243      20.111395
     29525      10.316322      13.606398      14.282111      21.595194
     29550      10.833336      14.161586      13.543052      22.008901
     29575      10.578988      13.724608      12.745864      17.081558
     29600       9.288558      13.808662      12.976772      19.002136
     29625       9.949466      14.267984      12.610817      20.330670
     29650      10.826562      13.198614      13.575094      18.879253
     29675      10.520467      12.944348      12.749915      19.647616
     29700      10.305418      14.815582      12.976272      18.981739
     29725      10.463355      14.554990      13.787371      18.028363
     29750      11.241262      14.084131      13.547021      19.781291
     29775      10.269376      14.572850      12.933955      19.959340
     29800      10.311774      14.226145      14.424937      19.252878
     29825      10.384890      14.125017      13.143333      18.685017
     29850      10.476247      13.760681      13.638221      18.766707
     29875      10.822954      13.673667      13.736207      18.673646
     29900       9.985853      14.392273      14.303310      18.433069
     29925      10.988313      12.708853      13.491578      18.995991
     29950       9.812725      13.779539      13.059285      18.072422
     29975      10.051815      13.899800      14.234020      19.288210
     30000      10.112640      14.575163      13.889319      18.236330
