4
2000
85	15	99	1	99	1	93	7
82	18	98	2	100	0	100	0
100	0	96	4	100	0	84	16
100	0	100	0	100	0	80	20
55	45	80	20	74	26	75	25
20	80	29	71	13	87	5	95
43	57	60	40	76	24	59	41
77	23	68	32	60	40	66	34
34	66	22	78	42	58	47	53
72	28	67	33	49	51	73	27
69	31	41	59	37	63	42	58
4	96	22	78	22	78	15	85
65	35	86	14	96	4	68	32
26	74	45	55	41	59	46	54
61	39	50	50	40	60	61	39
98	2	83	17	77	23	89	11
90	10	85	15	96	4	97	3
47	53	67	33	35	65	50	50
98	2	98	2	100	0	77	23
94	6	64	36	81	19	97	3
96	4	69	31	100	0	92	8
36	64	52	48	70	30	80	20
79	21	100	0	99	1	90	10
84	16	66	34	94	6	71	29
15	85	8	92	29	71	34	66
49	51	46	54	42	58	41	59
50	50	44	56	29	71	37	63
43	57	54	46	60	40	64	36
100	0	100	0	100	0	80	20
92	8	99	1	94	6	95	5
32	68	23	77	30	70	48	52
100	0	89	11	98	2	93	7
86	14	61	39	82	18	70	30
72	28	73	27	65	35	60	40
32	68	24	76	39	61	57	43
100	0	90	10	95	5	95	5
68	32	97	3	90	10	60	40
99	1	97	3	69	31	88	12
65	35	37	63	33	67	39	61
71	29	66	34	75	25	60	40
39	61	51	49	44	56	53	47
71	29	65	35	72	28	81	19
61	39	80	20	86	14	78	22
43	57	61	39	87	13	55	45
46	54	58	42	28	72	50	50
76	24	67	33	80	20	77	23
98	2	76	24	91	9	95	5
52	48	82	18	87	13	75	25
46	54	51	49	51	49	46	54
50	50	50	50	55	45	78	22
64	36	38	62	9	91	43	57
42	58	33	67	60	40	20	80
60	40	13	87	15	85	34	66
40	60	72	28	50	50	79	21
34	66	50	50	44	56	65	35
79	21	86	14	69	31	74	26
43	57	61	39	67	33	59	41
88	12	96	4	79	21	99	1
57	43	88	12	79	21	75	25
38	62	53	47	66	34	66	34
73	27	87	13	90	10	86	14
45	55	72	28	76	24	64	36
65	35	56	44	36	64	32	68
66	34	43	57	62	38	56	44
17	83	32	68	37	63	25	75
85	15	100	0	100	0	95	5
69	31	50	50	66	34	62	38
34	66	53	47	51	49	68	32
88	12	45	55	48	52	29	71
55	45	93	7	98	2	90	10
19	81	17	83	21	79	15	85
63	37	49	51	43	57	46	54
61	39	85	15	61	39	65	35
54	46	48	52	63	37	40	60
80	20	51	49	77	23	34	66
78	22	80	20	71	29	64	36
39	61	65	35	68	32	74	26
40	60	36	64	57	43	51	49
80	20	100	0	100	0	100	0
100	0	99	1	81	19	100	0
34	66	53	47	42	58	62	38
57	43	59	41	66	34	62	38
84	16	78	22	77	23	80	20
22	78	41	59	57	43	34	66
43	57	65	35	48	52	70	30
47	53	50	50	27	73	46	54
94	6	85	15	90	10	88	12
93	7	94	6	98	2	95	5
39	61	28	72	49	51	49	51
91	9	75	25	96	4	83	17
63	37	80	20	100	0	92	8
33	67	39	61	61	39	66	34
48	52	81	19	77	23	57	43
86	14	69	31	72	28	99	1
23	77	13	87	27	73	36	64
94	6	91	9	99	1	96	4
29	71	47	53	53	47	36	64
4	96	18	82	10	90	1	99
89	11	85	15	85	15	73	27
0	100	9	91	28	72	16	84
94	6	100	0	86	14	90	10
49	51	22	78	28	72	17	83
28	72	35	65	65	35	53	47
89	11	73	27	82	18	70	30
93	7	88	12	98	2	97	3
92	8	85	15	73	27	96	4
53	47	31	69	33	67	62	38
98	2	94	6	96	4	92	8
100	0	75	25	83	17	80	20
23	77	42	58	31	69	53	47
99	1	100	0	100	0	81	19
44	56	60	40	65	35	49	51
65	35	67	33	42	58	92	8
72	28	99	1	100	0	87	13
86	14	64	36	64	36	77	23
55	45	55	45	40	60	37	63
46	54	20	80	76	24	51	49
23	77	38	62	15	85	21	79
71	29	60	40	74	26	71	29
89	11	99	1	97	3	95	5
79	21	60	40	80	20	63	37
54	46	66	34	56	44	34	66
80	20	73	27	68	32	79	21
6	94	23	77	26	74	11	89
89	11	91	9	98	2	86	14
62	38	80	20	66	34	78	22
98	2	81	19	92	8	98	2
26	74	53	47	43	57	60	40
78	22	83	17	72	28	76	24
68	32	54	46	73	27	56	44
90	10	94	6	97	3	99	1
37	63	53	47	53	47	51	49
76	24	66	34	58	42	76	24
28	72	32	68	18	82	11	89
65	35	12	88	29	71	29	71
97	3	79	21	78	22	79	21
32	68	11	89	2	98	6	94
24	76	61	39	57	43	39	61
73	27	78	22	80	20	59	41
70	30	74	26	56	44	49	51
11	89	36	64	21	79	8	92
100	0	80	20	100	0	100	0
94	6	94	6	92	8	100	0
87	13	100	0	100	0	93	7
93	7	86	14	68	32	68	32
91	9	44	56	43	57	44	56
88	12	98	2	88	12	94	6
39	61	22	78	62	38	21	79
70	30	65	35	39	61	66	34
47	53	64	36	66	34	18	82
3	97	0	100	11	89	8	92
90	10	98	2	94	6	88	12
81	19	99	1	100	0	100	0
89	11	77	23	98	2	100	0
45	55	55	45	58	42	44	56
50	50	59	41	63	37	69	31
63	37	58	42	42	58	74	26
92	8	65	35	88	12	82	18
90	10	47	53	55	45	76	24
62	38	60	40	67	33	72	28
39	61	64	36	46	54	73	27
53	47	75	25	55	45	58	42
13	87	15	85	40	60	24	76
78	22	47	53	51	49	67	33
35	65	27	73	48	52	21	79
98	2	84	16	100	0	98	2
61	39	61	39	71	29	78	22
98	2	93	7	69	31	84	16
42	58	46	54	53	47	59	41
65	35	81	19	85	15	56	44
80	20	95	5	99	1	88	12
49	51	64	36	69	31	41	59
71	29	56	44	39	61	56	44
14	86	45	55	24	76	18	82
90	10	68	32	75	25	77	23
93	7	92	8	96	4	94	6
67	33	61	39	75	25	74	26
99	1	91	9	94	6	95	5
98	2	92	8	94	6	96	4
79	21	38	62	53	47	62	38
37	63	38	62	53	47	64	36
66	34	64	36	63	37	67	33
76	24	69	31	52	48	69	31
68	32	40	60	64	36	49	51
79	21	40	60	51	49	58	42
69	31	96	4	91	9	86	14
42	58	51	49	48	52	24	76
100	0	97	3	95	5	88	12
71	29	21	79	33	67	41	59
85	15	81	19	97	3	84	16
41	59	66	34	82	18	59	41
98	2	88	12	89	11	87	13
13	87	13	87	20	80	20	80
59	41	65	35	92	8	68	32
91	9	82	18	67	33	78	22
96	4	96	4	85	15	99	1
39	61	94	6	57	43	89	11
99	1	94	6	97	3	89	11
39	61	70	30	86	14	83	17
91	9	100	0	89	11	100	0
90	10	85	15	85	15	53	47
83	17	80	20	83	17	79	21
81	19	57	43	64	36	73	27
97	3	88	12	74	26	85	15
41	59	14	86	17	83	13	87
84	16	58	42	75	25	73	27
80	20	58	42	69	31	57	43
35	65	11	89	22	78	20	80
84	16	85	15	81	19	87	13
53	47	58	42	70	30	53	47
94	6	94	6	95	5	97	3
67	33	17	83	27	73	45	55
7	93	36	64	21	79	20	80
65	35	78	22	78	22	69	31
41	59	37	63	52	48	56	44
46	54	62	38	58	42	72	28
72	28	91	9	99	1	96	4
34	66	10	90	73	27	37	63
99	1	99	1	99	1	83	17
100	0	91	9	100	0	89	11
92	8	54	46	81	19	65	35
95	5	69	31	57	43	68	32
83	17	90	10	93	7	89	11
98	2	99	1	94	6	89	11
69	31	92	8	78	22	90	10
42	58	26	74	53	47	58	42
67	33	51	49	52	48	38	62
96	4	99	1	93	7	92	8
74	26	58	42	41	59	44	56
68	32	41	59	63	37	56	44
91	9	86	14	77	23	80	20
47	53	46	54	42	58	45	55
78	22	82	18	94	6	69	31
87	13	76	24	92	8	64	36
68	32	57	43	83	17	79	21
70	30	50	50	48	52	48	52
59	41	27	73	71	29	54	46
36	64	38	62	33	67	62	38
100	0	70	30	93	7	99	1
62	38	72	28	43	57	52	48
9	91	43	57	27	73	78	22
90	10	98	2	94	6	98	2
94	6	64	36	75	25	88	12
45	55	65	35	81	19	49	51
55	45	92	8	61	39	68	32
77	23	84	16	52	48	64	36
42	58	11	89	7	93	17	83
99	1	94	6	89	11	98	2
71	29	62	38	78	22	55	45
81	19	73	27	78	22	54	46
81	19	78	22	35	65	63	37
69	31	69	31	55	45	61	39
89	11	71	29	84	16	86	14
53	47	71	29	81	19	71	29
36	64	25	75	50	50	67	33
23	77	38	62	24	76	45	55
80	20	79	21	49	51	59	41
86	14	89	11	89	11	77	23
45	55	49	51	79	21	39	61
88	12	89	11	68	32	88	12
28	72	55	45	57	43	61	39
98	2	89	11	93	7	92	8
81	19	91	9	99	1	95	5
48	52	73	27	86	14	87	13
55	45	93	7	72	28	64	36
74	26	76	24	57	43	74	26
86	14	80	20	92	8	94	6
44	56	62	38	87	13	53	47
72	28	59	41	91	9	75	25
74	26	77	23	74	26	82	18
93	7	98	2	98	2	91	9
70	30	56	44	60	40	58	42
52	48	46	54	73	27	27	73
34	66	13	87	14	86	12	88
7	93	15	85	38	62	34	66
55	45	87	13	56	44	85	15
83	17	91	9	82	18	81	19
10	90	1	99	9	91	19	81
25	75	52	48	29	71	28	72
72	28	56	44	69	31	53	47
65	35	60	40	47	53	60	40
53	47	33	67	30	70	36	64
96	4	89	11	95	5	77	23
57	43	70	30	64	36	60	40
84	16	42	58	88	12	90	10
80	20	100	0	100	0	100	0
56	44	66	34	71	29	71	29
61	39	54	46	61	39	35	65
91	9	87	13	93	7	91	9
53	47	28	72	58	42	46	54
89	11	95	5	99	1	91	9
80	20	49	51	39	61	34	66
86	14	83	17	78	22	77	23
100	0	100	0	100	0	80	20
83	17	67	33	58	42	89	11
13	87	7	93	24	76	26	74
91	9	72	28	63	37	61	39
35	65	12	88	26	74	8	92
56	44	25	75	55	45	45	55
78	22	92	8	87	13	92	8
85	15	70	30	81	19	62	38
29	71	52	48	51	49	82	18
50	50	37	63	68	32	31	69
70	30	84	16	87	13	92	8
44	56	24	76	42	58	35	65
44	56	42	58	53	47	43	57
68	32	91	9	76	24	90	10
49	51	56	44	18	82	38	62
97	3	77	23	94	6	96	4
72	28	64	36	31	69	58	42
69	31	79	21	79	21	53	47
26	74	50	50	44	56	43	57
96	4	91	9	94	6	84	16
69	31	30	70	54	46	65	35
41	59	60	40	68	32	46	54
50	50	40	60	52	48	43	57
66	34	71	29	80	20	82	18
92	8	100	0	99	1	89	11
95	5	99	1	87	13	99	1
50	50	76	24	41	59	57	43
71	29	66	34	85	15	57	43
90	10	92	8	74	26	82	18
88	12	86	14	75	25	85	15
66	34	63	37	63	37	68	32
47	53	27	73	21	79	29	71
62	38	54	46	54	46	75	25
44	56	50	50	28	72	53	47
88	12	98	2	97	3	97	3
54	46	83	17	83	17	76	24
46	54	34	66	17	83	41	59
92	8	69	31	72	28	60	40
98	2	93	7	85	15	96	4
100	0	95	5	87	13	98	2
94	6	98	2	95	5	93	7
83	17	44	56	66	34	71	29
79	21	81	19	37	63	89	11
77	23	53	47	66	34	59	41
81	19	39	61	44	56	69	31
70	30	69	31	79	21	88	12
77	23	73	27	49	51	63	37
39	61	25	75	23	77	31	69
75	25	56	44	44	56	68	32
48	52	34	66	37	63	25	75
24	76	50	50	62	38	44	56
76	24	71	29	48	52	60	40
75	25	80	20	55	45	66	34
56	44	64	36	70	30	51	49
87	13	85	15	80	20	88	12
76	24	84	16	67	33	62	38
73	27	74	26	62	38	50	50
61	39	56	44	72	28	56	44
99	1	82	18	89	11	81	19
85	15	90	10	79	21	96	4
71	29	66	34	65	35	47	53
69	31	67	33	69	31	60	40
30	70	49	51	27	73	44	56
100	0	80	20	100	0	100	0
48	52	43	57	34	66	48	52
94	6	87	13	95	5	81	19
98	2	79	21	80	20	95	5
38	62	33	67	20	80	14	86
37	63	59	41	55	45	70	30
66	34	64	36	70	30	59	41
93	7	90	10	100	0	97	3
67	33	72	28	72	28	79	21
76	24	53	47	64	36	56	44
50	50	34	66	41	59	47	53
69	31	55	45	48	52	71	29
65	35	61	39	75	25	80	20
34	66	31	69	15	85	42	58
92	8	99	1	100	0	89	11
100	0	100	0	80	20	100	0
95	5	72	28	83	17	88	12
66	34	88	12	86	14	83	17
66	34	78	22	62	38	37	63
99	1	87	13	97	3	97	3
46	54	61	39	77	23	40	60
78	22	94	6	91	9	93	7
37	63	29	71	38	62	23	77
63	37	75	25	74	26	70	30
70	30	53	47	32	68	54	46
83	17	97	3	79	21	93	7
100	0	99	1	87	13	94	6
28	72	52	48	35	65	32	68
35	65	67	33	60	40	43	57
67	33	65	35	95	5	70	30
79	21	97	3	98	2	94	6
100	0	82	18	100	0	98	2
60	40	86	14	50	50	62	38
80	20	62	38	80	20	80	20
39	61	64	36	42	58	41	59
2	98	5	95	11	89	16	84
91	9	91	9	87	13	92	8
71	29	79	21	56	44	82	18
74	26	76	24	96	4	83	17
86	14	85	15	98	2	86	14
73	27	38	62	61	39	52	48
64	36	54	46	46	54	56	44
94	6	94	6	100	0	92	8
98	2	99	1	55	45	93	7
77	23	73	27	66	34	74	26
100	0	80	20	100	0	100	0
16	84	38	62	23	77	27	73
80	20	100	0	100	0	100	0
64	36	67	33	42	58	58	42
62	38	67	33	71	29	65	35
27	73	59	41	40	60	35	65
81	19	60	40	57	43	64	36
100	0	93	7	99	1	88	12
59	41	93	7	73	27	87	13
57	43	54	46	71	29	50	50
92	8	81	19	83	17	79	21
79	21	90	10	73	27	78	22
94	6	99	1	98	2	89	11
78	22	89	11	61	39	77	23
97	3	95	5	88	12	96	4
57	43	78	22	47	53	74	26
82	18	90	10	95	5	72	28
46	54	33	67	70	30	58	42
45	55	62	38	41	59	68	32
73	27	44	56	37	63	72	28
31	69	59	41	50	50	45	55
73	27	71	29	77	23	82	18
58	42	89	11	68	32	52	48
80	20	45	55	82	18	45	55
77	23	75	25	62	38	72	28
51	49	57	43	72	28	55	45
77	23	84	16	77	23	89	11
35	65	4	96	13	87	20	80
64	36	56	44	45	55	59	41
91	9	80	20	92	8	79	21
41	59	37	63	57	43	21	79
95	5	68	32	63	37	88	12
55	45	50	50	44	56	35	65
69	31	78	22	63	37	58	42
85	15	97	3	100	0	98	2
12	88	14	86	10	90	7	93
99	1	94	6	96	4	91	9
59	41	50	50	58	42	56	44
100	0	100	0	85	15	80	20
54	46	44	56	57	43	30	70
95	5	86	14	79	21	81	19
100	0	92	8	85	15	98	2
80	20	100	0	100	0	100	0
100	0	99	1	90	10	88	12
67	33	72	28	94	6	77	23
92	8	95	5	93	7	100	0
86	14	91	9	93	7	97	3
19	81	29	71	53	47	13	87
100	0	100	0	84	16	96	4
20	80	47	53	14	86	26	74
90	10	92	8	89	11	94	6
65	35	76	24	81	19	95	5
33	67	46	54	81	19	58	42
88	12	69	31	86	14	75	25
69	31	95	5	89	11	63	37
77	23	91	9	99	1	82	18
61	39	56	44	53	47	48	52
67	33	99	1	80	20	85	15
39	61	41	59	83	17	71	29
99	1	96	4	93	7	92	8
59	41	65	35	42	58	71	29
67	33	54	46	69	31	77	23
64	36	76	24	86	14	68	32
49	51	61	39	40	60	44	56
99	1	82	18	95	5	80	20
71	29	56	44	75	25	81	19
94	6	92	8	83	17	98	2
53	47	65	35	78	22	60	40
56	44	60	40	51	49	60	40
73	27	72	28	94	6	59	41
72	28	94	6	94	6	91	9
61	39	68	32	75	25	74	26
46	54	75	25	55	45	55	45
20	80	33	67	33	67	17	83
76	24	83	17	67	33	75	25
54	46	34	66	40	60	41	59
82	18	97	3	92	8	97	3
100	0	100	0	91	9	89	11
34	66	38	62	63	37	58	42
16	84	32	68	42	58	60	40
51	49	51	49	47	53	44	56
80	20	87	13	60	40	68	32
47	53	71	29	75	25	79	21
87	13	94	6	83	17	97	3
100	0	88	12	99	1	93	7
90	10	63	37	54	46	70	30
90	10	94	6	81	19	87	13
10	90	10	90	22	78	27	73
80	20	61	39	87	13	51	49
98	2	100	0	94	6	88	12
36	64	55	45	48	52	58	42
84	16	89	11	60	40	84	16
85	15	99	1	77	23	85	15
96	4	82	18	71	29	97	3
84	16	91	9	55	45	80	20
88	12	87	13	95	5	90	10
66	34	64	36	67	33	62	38
79	21	57	43	72	28	48	52
14	86	0	100	2	98	4	96
56	44	85	15	76	24	84	16
31	69	20	80	47	53	22	78
60	40	30	70	29	71	65	35
100	0	100	0	100	0	80	20
85	15	92	8	92	8	99	1
92	8	88	12	78	22	96	4
83	17	90	10	81	19	66	34
96	4	65	35	80	20	73	27
93	7	87	13	94	6	95	5
9	91	35	65	6	94	21	79
24	76	27	73	61	39	44	56
45	55	52	48	37	63	64	36
33	67	60	40	48	52	45	55
57	43	33	67	49	51	43	57
95	5	95	5	89	11	92	8
9	91	55	45	12	88	25	75
61	39	69	31	65	35	58	42
23	77	44	56	24	76	26	74
80	20	100	0	100	0	100	0
95	5	51	49	93	7	98	2
96	4	74	26	88	12	71	29
66	34	80	20	84	16	97	3
76	24	100	0	97	3	94	6
51	49	48	52	49	51	43	57
100	0	78	22	96	4	99	1
99	1	86	14	100	0	95	5
96	4	94	6	91	9	99	1
83	17	81	19	100	0	95	5
68	32	93	7	94	6	83	17
14	86	40	60	20	80	8	92
39	61	44	56	82	18	47	53
17	83	37	63	31	69	11	89
89	11	87	13	65	35	73	27
71	29	52	48	43	57	78	22
45	55	43	57	28	72	44	56
16	84	38	62	44	56	24	76
31	69	45	55	10	90	36	64
58	42	60	40	69	31	44	56
55	45	83	17	70	30	78	22
78	22	86	14	90	10	77	23
75	25	73	27	85	15	81	19
86	14	75	25	96	4	94	6
70	30	46	54	77	23	86	14
82	18	97	3	97	3	85	15
75	25	55	45	37	63	74	26
58	42	64	36	71	29	64	36
86	14	90	10	99	1	83	17
100	0	95	5	98	2	86	14
48	52	69	31	62	38	53	47
63	37	70	30	78	22	63	37
99	1	91	9	99	1	91	9
34	66	18	82	18	82	31	69
83	17	69	31	75	25	89	11
53	47	79	21	76	24	87	13
27	73	32	68	76	24	37	63
99	1	88	12	87	13	98	2
74	26	93	7	90	10	90	10
83	17	72	28	63	37	69	31
58	42	58	42	58	42	69	31
67	33	96	4	58	42	89	11
57	43	14	86	34	66	22	78
66	34	50	50	70	30	56	44
10	90	26	74	32	68	31	69
40	60	64	36	80	20	64	36
89	11	99	1	92	8	100	0
92	8	53	47	96	4	91	9
32	68	61	39	27	73	11	89
68	32	65	35	44	56	63	37
87	13	94	6	95	5	91	9
47	53	43	57	33	67	62	38
100	0	97	3	92	8	91	9
83	17	47	53	93	7	50	50
98	2	92	8	96	4	94	6
67	33	46	54	30	70	26	74
79	21	93	7	98	2	91	9
63	37	33	67	43	57	81	19
37	63	35	65	30	70	32	68
100	0	100	0	80	20	100	0
74	26	72	28	63	37	57	43
75	25	100	0	94	6	84	16
99	1	99	1	89	11	89	11
93	7	82	18	80	20	93	7
61	39	77	23	69	31	65	35
76	24	65	35	64	36	59	41
72	28	95	5	100	0	97	3
83	17	86	14	66	34	90	10
83	17	88	12	77	23	73	27
93	7	100	0	87	13	100	0
28	72	70	30	74	26	64	36
57	43	33	67	43	57	74	26
54	46	58	42	45	55	55	45
80	20	90	10	95	5	84	16
79	21	74	26	73	27	60	40
85	15	91	9	72	28	73	27
51	49	59	41	77	23	54	46
55	45	68	32	75	25	75	25
75	25	97	3	87	13	94	6
99	1	77	23	100	0	98	2
35	65	61	39	60	40	67	33
95	5	68	32	95	5	61	39
91	9	90	10	98	2	98	2
31	69	41	59	26	74	27	73
90	10	78	22	80	20	57	43
76	24	75	25	84	16	62	38
62	38	84	16	75	25	63	37
81	19	99	1	100	0	100	0
49	51	60	40	61	39	67	33
63	37	17	83	49	51	34	66
98	2	72	28	78	22	86	14
90	10	100	0	91	9	99	1
89	11	84	16	82	18	88	12
100	0	100	0	100	0	80	20
61	39	51	49	50	50	73	27
32	68	38	62	56	44	56	44
89	11	96	4	95	5	96	4
30	70	40	60	80	20	24	76
18	82	28	72	29	71	26	74
82	18	65	35	69	31	84	16
39	61	36	64	46	54	53	47
20	80	46	54	48	52	50	50
96	4	99	1	92	8	67	33
75	25	69	31	64	36	44	56
80	20	100	0	100	0	100	0
13	87	3	97	8	92	11	89
94	6	95	5	93	7	98	2
46	54	74	26	90	10	47	53
100	0	92	8	98	2	90	10
95	5	80	20	76	24	80	20
25	75	50	50	50	50	41	59
85	15	100	0	100	0	95	5
96	4	100	0	88	12	86	14
91	9	71	29	84	16	88	12
60	40	42	58	39	61	32	68
92	8	94	6	86	14	88	12
84	16	81	19	80	20	91	9
88	12	84	16	78	22	81	19
93	7	87	13	100	0	91	9
77	23	66	34	62	38	67	33
24	76	48	52	36	64	19	81
100	0	78	22	64	36	90	10
87	13	98	2	100	0	95	5
93	7	84	16	95	5	99	1
72	28	61	39	78	22	58	42
60	40	73	27	47	53	67	33
17	83	14	86	38	62	13	87
37	63	13	87	2	98	13	87
74	26	46	54	49	51	49	51
92	8	96	4	86	14	83	17
87	13	95	5	98	2	76	24
42	58	30	70	36	64	30	70
95	5	64	36	92	8	80	20
88	12	97	3	93	7	70	30
26	74	47	53	38	62	43	57
26	74	46	54	81	19	61	39
65	35	46	54	40	60	44	56
48	52	67	33	79	21	61	39
26	74	62	38	56	44	37	63
75	25	78	22	75	25	85	15
27	73	69	31	90	10	49	51
43	57	71	29	56	44	29	71
80	20	93	7	83	17	91	9
58	42	88	12	72	28	73	27
51	49	48	52	47	53	78	22
95	5	82	18	52	48	73	27
90	10	89	11	96	4	88	12
58	42	38	62	51	49	52	48
93	7	96	4	100	0	91	9
99	1	98	2	96	4	87	13
61	39	37	63	25	75	71	29
53	47	85	15	66	34	72	28
45	55	71	29	57	43	45	55
75	25	53	47	94	6	60	40
92	8	74	26	93	7	87	13
100	0	91	9	95	5	94	6
96	4	87	13	100	0	97	3
67	33	80	20	88	12	84	16
85	15	61	39	92	8	82	18
98	2	91	9	82	18	91	9
99	1	100	0	93	7	88	12
20	80	16	84	23	77	22	78
17	83	28	72	3	97	17	83
87	13	88	12	100	0	88	12
99	1	94	6	95	5	92	8
56	44	84	16	80	20	70	30
61	39	65	35	36	64	71	29
54	46	74	26	87	13	89	11
53	47	30	70	56	44	54	46
100	0	86	14	61	39	87	13
96	4	99	1	97	3	88	12
36	64	40	60	39	61	46	54
90	10	74	26	78	22	70	30
16	84	49	51	21	79	23	77
86	14	81	19	80	20	50	50
76	24	43	57	58	42	54	46
75	25	97	3	87	13	96	4
46	54	51	49	89	11	71	29
80	20	68	32	89	11	80	20
56	44	84	16	60	40	60	40
71	29	85	15	92	8	54	46
16	84	43	57	44	56	38	62
69	31	70	30	78	22	78	22
98	2	89	11	100	0	90	10
77	23	48	52	72	28	35	65
66	34	80	20	77	23	70	30
58	42	26	74	42	58	42	58
65	35	49	51	48	52	38	62
100	0	100	0	99	1	81	19
88	12	74	26	72	28	81	19
81	19	87	13	91	9	85	15
85	15	99	1	100	0	96	4
94	6	73	27	92	8	82	18
50	50	43	57	52	48	48	52
100	0	89	11	99	1	92	8
34	66	23	77	12	88	22	78
94	6	92	8	97	3	97	3
74	26	89	11	82	18	83	17
88	12	85	15	43	57	79	21
88	12	80	20	97	3	93	7
80	20	100	0	100	0	100	0
59	41	36	64	77	23	77	23
90	10	89	11	82	18	85	15
69	31	59	41	47	53	42	58
81	19	79	21	87	13	90	10
49	51	38	62	32	68	25	75
91	9	92	8	96	4	98	2
69	31	51	49	36	64	32	68
62	38	36	64	35	65	26	74
76	24	73	27	84	16	85	15
96	4	95	5	97	3	92	8
78	22	71	29	67	33	76	24
95	5	78	22	82	18	79	21
85	15	65	35	60	40	60	40
88	12	72	28	75	25	81	19
88	12	100	0	98	2	94	6
90	10	98	2	77	23	86	14
41	59	75	25	62	38	70	30
50	50	39	61	41	59	42	58
42	58	68	32	77	23	76	24
70	30	70	30	67	33	39	61
67	33	81	19	92	8	84	16
80	20	93	7	96	4	89	11
28	72	46	54	29	71	28	72
96	4	99	1	80	20	95	5
100	0	98	2	82	18	100	0
94	6	90	10	98	2	98	2
39	61	38	62	32	68	36	64
92	8	74	26	94	6	93	7
36	64	22	78	27	73	52	48
86	14	100	0	88	12	95	5
95	5	95	5	97	3	93	7
100	0	93	7	88	12	99	1
74	26	60	40	65	35	66	34
89	11	96	4	90	10	87	13
19	81	24	76	26	74	29	71
79	21	40	60	45	55	65	35
61	39	83	17	84	16	75	25
74	26	87	13	64	36	77	23
39	61	15	85	13	87	22	78
14	86	29	71	42	58	19	81
48	52	61	39	53	47	27	73
84	16	82	18	87	13	78	22
95	5	98	2	91	9	96	4
30	70	59	41	58	42	54	46
95	5	79	21	97	3	98	2
87	13	93	7	70	30	83	17
68	32	48	52	32	68	33	67
37	63	12	88	4	96	10	90
78	22	22	78	70	30	81	19
50	50	89	11	84	16	85	15
26	74	11	89	31	69	28	72
90	10	94	6	73	27	94	6
37	63	46	54	52	48	29	71
50	50	24	76	48	52	33	67
80	20	36	64	66	34	52	48
95	5	79	21	79	21	89	11
77	23	60	40	83	17	86	14
30	70	57	43	38	62	33	67
66	34	67	33	75	25	74	26
76	24	76	24	36	64	82	18
64	36	97	3	95	5	76	24
5	95	30	70	31	69	17	83
80	20	100	0	100	0	100	0
100	0	88	12	100	0	92	8
52	48	58	42	27	73	43	57
57	43	84	16	76	24	74	26
27	73	31	69	32	68	36	64
100	0	100	0	100	0	80	20
46	54	67	33	71	29	78	22
78	22	81	19	45	55	65	35
93	7	88	12	69	31	78	22
55	45	76	24	77	23	79	21
63	37	55	45	39	61	30	70
40	60	41	59	16	84	29	71
71	29	81	19	88	12	90	10
76	24	50	50	57	43	66	34
95	5	85	15	88	12	87	13
90	10	89	11	80	20	84	16
83	17	100	0	100	0	95	5
48	52	31	69	62	38	16	84
41	59	40	60	28	72	37	63
93	7	100	0	88	12	99	1
89	11	97	3	98	2	79	21
80	20	77	23	94	6	90	10
98	2	100	0	99	1	74	26
42	58	68	32	80	20	66	34
87	13	94	6	86	14	80	20
88	12	68	32	85	15	74	26
68	32	53	47	65	35	84	16
80	20	100	0	100	0	100	0
65	35	60	40	78	22	67	33
91	9	93	7	97	3	76	24
91	9	91	9	65	35	88	12
76	24	79	21	85	15	71	29
71	29	23	77	54	46	54	46
70	30	83	17	83	17	69	31
60	40	77	23	78	22	52	48
89	11	93	7	74	26	66	34
43	57	82	18	76	24	49	51
75	25	42	58	55	45	74	26
82	18	72	28	59	41	66	34
94	6	97	3	91	9	98	2
91	9	83	17	90	10	95	5
73	27	56	44	68	32	50	50
92	8	75	25	89	11	93	7
61	39	61	39	62	38	48	52
74	26	93	7	97	3	87	13
58	42	22	78	69	31	44	56
80	20	78	22	55	45	86	14
84	16	91	9	65	35	83	17
84	16	99	1	100	0	95	5
90	10	88	12	94	6	90	10
54	46	90	10	85	15	70	30
50	50	62	38	68	32	68	32
84	16	98	2	98	2	100	0
80	20	85	15	96	4	69	31
5	95	38	62	27	73	23	77
68	32	83	17	84	16	83	17
97	3	98	2	95	5	90	10
67	33	62	38	85	15	86	14
53	47	37	63	59	41	41	59
48	52	63	37	31	69	60	40
66	34	87	13	87	13	71	29
53	47	95	5	78	22	74	26
98	2	90	10	94	6	85	15
33	67	56	44	56	44	38	62
83	17	50	50	54	46	52	48
19	81	24	76	17	83	40	60
61	39	85	15	77	23	58	42
92	8	88	12	86	14	76	24
82	18	58	42	71	29	69	31
92	8	85	15	83	17	65	35
100	0	80	20	100	0	100	0
50	50	36	64	25	75	17	83
85	15	76	24	62	38	56	44
28	72	45	55	53	47	32	68
60	40	61	39	58	42	64	36
71	29	69	31	41	59	56	44
86	14	76	24	79	21	82	18
83	17	100	0	99	1	98	2
77	23	95	5	98	2	93	7
75	25	56	44	55	45	41	59
17	83	45	55	34	66	41	59
7	93	29	71	17	83	12	88
25	75	30	70	48	52	49	51
87	13	93	7	86	14	89	11
89	11	71	29	76	24	70	30
71	29	87	13	71	29	85	15
87	13	95	5	88	12	78	22
92	8	91	9	85	15	91	9
84	16	96	4	100	0	95	5
19	81	33	67	14	86	9	91
94	6	92	8	100	0	90	10
72	28	64	36	85	15	67	33
53	47	50	50	12	88	43	57
