 iteration         deme_1         deme_2         deme_3
     74025     266.540807      99.989167     112.664664
     74050     276.976879      99.376528     114.625117
     74075     265.753347      99.681850     118.414099
     74100     256.899422      99.681850     118.115972
     74125     260.905477     101.084296     116.843255
     74150     258.342133     104.840712     116.293230
     74175     248.710582     105.218838     119.450257
     74200     253.547466     107.700504     117.004019
     74225     249.339222     105.108597     114.234976
     74250     258.134086     106.806760     111.876561
     74275     245.489537     105.738666     113.189987
     74300     251.809351     104.089122     111.370496
     74325     239.874559     101.943892     112.404317
     74350     233.564461      99.953021     111.042006
     74375     232.982244     100.422678     113.458764
     74400     229.650278      99.371281     114.279268
     74425     222.287853      97.672638     112.891912
     74450     228.871647     100.814988     112.800988
     74475     234.601960     103.364610     110.005916
     74500     233.268720     102.855717     110.237180
     74525     222.648723     100.655929     109.718116
     74550     222.256734     102.038677     110.684770
     74575     222.034464     100.933079     108.898734
     74600     221.845900     102.057954     109.031297
     74625     217.485266     102.654607     108.246322
     74650     213.728472     102.133922     109.049527
     74675     216.386425     101.920156     109.910807
     74700     230.466612     105.489518     110.776889
     74725     234.774271     107.226058     111.667192
     74750     241.400748     103.698198     112.020355
     74775     240.107550     103.212002     110.251571
     74800     243.823230     104.435372     107.817987
     74825     239.595092     102.498098     109.741229
     74850     230.152535      99.613951     108.325602
     74875     227.792663     100.230665     110.624391
     74900     226.809227      98.745397     111.419933
     74925     225.853763     101.264561     112.823394
     74950     217.974226      98.017425     112.274116
     74975     213.488434      95.462263     115.106978
     75000     209.524299      95.331334     116.938371
     75025     215.790197      98.930965     114.860300
     75050     210.673522     101.532914     115.372119
     75075     217.903688     101.068395     109.968526
     75100     220.601085     100.456075     109.779472
     75125     223.726205     102.104275     110.070739
     75150     227.994233     101.450607     113.190458
     75175     218.307113     103.593369     113.190458
     75200     221.059290     102.189962     113.210894
     75225     213.902183     102.838410     117.053065
     75250     215.036256     102.153513     116.136913
     75275     218.377519     102.145975     118.429787
     75300     216.303787      99.659358     119.469717
     75325     214.944733      97.038394     120.253065
     75350     220.876913      98.597272     115.668358
     75375     223.305223      99.528135     115.348480
     75400     224.933848      98.029714     114.634756
     75425     234.624146      98.835041     115.259339
     75450     241.805956      98.159039     114.863824
     75475     244.659566      99.783541     114.690156
     75500     243.405673     103.773300     113.557070
     75525     235.568343     100.623100     116.176377
     75550     237.411277     100.205503     114.059261
     75575     239.773640     100.682048     112.194439
     75600     250.150118      96.158709     110.802083
     75625     244.280974      97.069584     111.934692
     75650     248.623080      98.740864     113.060697
     75675     248.460915      97.171134     112.608688
     75700     242.721995     100.601191     111.611134
     75725     253.394531     100.801050     109.636849
     75750     253.043376     102.809782     110.036723
     75775     256.863323      98.068443     109.824265
     75800     249.375872      99.724669     110.322567
     75825     241.224785      97.954647     110.505428
     75850     231.985734      97.304838     110.591966
     75875     237.496786      98.084275     108.970478
     75900     236.775546      98.068113     107.266287
     75925     242.704821      98.287254     107.742124
     75950     241.243325      97.662396     107.149984
     75975     234.651106      95.122374     107.141058
     76000     231.342605      95.036157     106.784284
     76025     228.754430      96.714893     108.686536
     76050     229.905517     101.239193     108.413266
     76075     228.051654     101.704527     109.751556
     76100     231.897914     101.513100     108.884302
     76125     233.723283     102.236842     107.469849
     76150     236.951750      99.431537     106.976471
     76175     231.038253     101.378379     108.260151
     76200     227.874583     102.378421     108.099455
     76225     226.977002      99.983708     105.662948
     76250     235.124764     100.313347     106.798226
     76275     233.726342     100.237194     105.400867
     76300     233.928325     100.565878     106.911856
     76325     234.223814     100.754208     108.646453
     76350     230.456095     101.560443     111.382307
     76375     227.644484     100.522864     112.134276
     76400     236.141933     101.908831     113.630816
     76425     243.805355     100.791950     114.783706
     76450     243.806052     100.791950     114.232129
     76475     244.589576      97.824492     114.921028
     76500     237.793459      97.824492     112.008002
     76525     239.945485      98.801119     114.145156
     76550     237.190519     101.042576     113.432896
     76575     235.457260     101.237073     113.432896
     76600     235.827786     102.606198     111.666388
     76625     228.749405     103.019857     112.204059
     76650     222.618172     102.698668     114.029448
     76675     232.547582     100.302747     113.546718
     76700     229.948085      99.760160     115.317606
     76725     235.018914      97.711560     109.774238
     76750     231.224573      99.034928     108.975824
     76775     228.825475      99.046124     111.046278
     76800     244.081707      98.708858     111.610992
     76825     247.893609      98.792427     112.753075
     76850     247.474340      98.783178     113.046395
     76875     246.339408      97.863361     111.875767
     76900     244.750745      96.286969     111.822533
     76925     244.917589      95.244439     111.754984
     76950     247.270529      94.935516     111.069560
     76975     255.185373      95.942644     110.801939
     77000     259.195868      96.718992     112.048373
     77025     239.460516      99.019202     110.279285
     77050     237.652813     101.108725     113.819076
     77075     233.694697     100.631802     115.217141
     77100     227.201486     101.287721     114.286448
     77125     240.989373     100.868178     112.890096
     77150     236.785616     100.029038     108.214701
     77175     239.953466      99.639419     109.014731
     77200     242.386619      98.306389     109.391438
     77225     246.247670      99.863763     110.157750
     77250     238.902038      99.739364     110.381925
     77275     236.206695     101.240939     110.983755
     77300     243.147566      98.714165     107.101998
     77325     248.732861      97.974502     106.863431
     77350     250.066426      96.966231     104.948682
     77375     248.838396      97.804772     105.758505
     77400     253.259193      99.363418     103.342621
     77425     253.039322      98.857782     107.332785
     77450     249.421538      97.775919     108.909657
     77475     244.933901      97.252162     107.222656
     77500     242.282818      98.773988     106.995900
     77525     246.245605      99.522333     105.795667
     77550     252.329401      98.808825     104.057899
     77575     246.688655      99.510311     104.784253
     77600     238.822200      99.766842     104.341296
     77625     235.988840      99.303902     101.964181
     77650     244.134876      98.668638      99.781153
     77675     256.120009      99.543042     102.809692
     77700     247.019731      97.514656     104.844326
     77725     243.206697      99.106715     106.036498
     77750     244.075882      99.095230     104.219039
     77775     237.145406      98.586188     105.282995
     77800     236.575223      97.523504     107.617446
     77825     232.284324      92.734504     103.992916
     77850     225.536114      94.571892     105.696142
     77875     229.178563      93.896528     102.114465
     77900     222.499021      93.244025     104.066740
     77925     228.321315      89.321495     102.929011
     77950     237.258102      90.345361     100.650227
     77975     234.823483      89.091272      99.422701
     78000     232.763928      89.355558     100.648780
     78025     223.458409      89.340217      96.835214
     78050     223.529007      91.533972      96.589592
     78075     238.079704      93.953913     101.232574
     78100     236.692740      90.972374     101.709099
     78125     241.926567      91.047033      97.829143
     78150     256.043039      92.790134      98.632233
     78175     253.552782      92.041508     101.048477
     78200     247.480025      92.641748     100.050044
     78225     248.491229      91.334778      99.635965
     78250     244.329953      92.335833      97.956465
     78275     244.329953      90.670542      96.114519
     78300     254.789077      92.168867      96.490258
     78325     253.218833      92.837408      99.090366
     78350     254.506004      92.617471      97.394447
     78375     253.237340      89.992958      99.639833
     78400     245.465593      89.551868     100.871744
     78425     244.736493      88.275622      99.140843
     78450     234.567827      86.777139     104.399010
     78475     226.056026      86.571375     104.367997
     78500     221.575683      87.077033     102.636752
     78525     226.114597      85.934742     101.680821
     78550     222.734408      85.876707      99.629346
     78575     225.777951      88.892807      98.167352
     78600     229.220251      87.242271      99.503625
     78625     225.855499      84.171502      96.492019
     78650     238.411499      85.688626      98.150519
     78675     231.955954      85.353664      95.375918
     78700     235.254198      86.938695      95.778755
     78725     232.138954      85.874350      94.741560
     78750     231.648455      88.313695      95.467887
     78775     229.846476      88.576310      98.608314
     78800     222.626171      86.387264     100.753227
     78825     225.537272      86.457922     103.482129
     78850     214.825686      87.261214     101.166138
     78875     220.163223      86.192862      99.933556
     78900     215.901456      86.924666      97.590488
     78925     221.419244      83.554846      98.011623
     78950     224.306753      84.100892      96.336691
     78975     229.948693      84.908107      97.422195
     79000     238.190189      84.568319      96.438740
     79025     240.226642      85.637366      98.552439
     79050     241.850803      85.553975      97.222255
     79075     244.090748      87.438993      96.694597
     79100     247.848743      86.017444      97.622899
     79125     238.305170      84.241724      97.796804
     79150     237.994357      85.876236      96.852025
     79175     240.291500      88.817160      96.153097
     79200     242.136419      86.068212      97.819106
     79225     240.077691      86.940374      97.426952
     79250     242.016912      88.276997      96.698959
     79275     235.960230      89.379121      95.533048
     79300     232.422190      90.883087      94.889509
     79325     229.193659      92.144491      93.133506
     79350     233.501420      93.979626      95.174643
     79375     232.112678      96.116663      94.375663
     79400     239.299032      96.492296      95.455586
     79425     243.982995      95.762280      97.576420
     79450     240.653317      97.485686      97.519844
     79475     235.181967      97.902750      98.584630
     79500     237.784826      96.901006      94.482703
     79525     237.643057      97.781570      96.512295
     79550     230.811709      97.848826      99.724722
     79575     228.530777      97.878515     100.763195
     79600     228.083463      97.434955     101.726568
     79625     221.064357      94.910463     101.314486
     79650     225.269292      95.071972      99.203363
     79675     220.139976      94.200771      97.670699
     79700     215.289125      96.417100      98.793241
     79725     220.500646      98.350624      99.635965
     79750     222.276831      99.894879     100.403435
     79775     223.081093      98.882212      98.606974
     79800     224.434603      96.384186     101.155891
     79825     236.312832      95.218377     102.028799
     79850     234.186361      91.964634     100.544040
     79875     227.414646      92.445036     101.309224
     79900     232.190580      94.228030      99.819551
     79925     236.934685      94.215133      98.719686
     79950     241.970298      95.129798      99.853238
     79975     239.882337      93.945897      95.004722
     80000     238.222941      95.169531      94.719637
     80025     226.189904      92.378677      95.571041
     80050     219.127551      93.072805      96.930727
     80075     220.662444      92.301877      98.419827
     80100     219.898074      94.746897     100.590405
     80125     231.108719      93.974702      98.973336
     80150     223.470803      92.263152     100.833040
     80175     222.567800      92.030239     101.123445
     80200     224.336897      91.669846     102.285522
     80225     224.922075      90.980319     102.962675
     80250     223.990395      91.310081     100.339582
     80275     214.030598      92.077823      99.323261
     80300     212.902840      92.950025     101.126729
     80325     219.744467      94.448524      99.051848
     80350     215.376687      94.982672     102.499434
     80375     215.012896      92.885206     102.730607
     80400     214.908226      92.809930     100.576572
     80425     217.506575      89.145167     100.312810
     80450     221.111733      88.527813      99.560532
     80475     215.757866      92.940273     100.460337
     80500     215.096415      92.852492     100.685916
     80525     221.227030      92.861441      97.838306
     80550     214.419590      88.253065     100.945948
     80575     221.383297      87.862615     102.395268
     80600     209.514379      87.098561     101.258714
     80625     204.228880      89.686423     104.113449
     80650     210.249465      88.441703      99.777669
     80675     206.556618      87.859215     102.082439
     80700     202.167982      87.879435     100.034617
     80725     194.360097      86.848523      99.734723
     80750     195.591576      87.952772      99.699351
     80775     191.607505      88.976159      98.199986
     80800     194.360377      92.621260      99.240830
     80825     194.749934      92.355575     100.930901
     80850     191.328953      91.077099     101.091251
     80875     193.471796      90.181883     100.699088
     80900     194.974431      89.803653      97.962740
     80925     194.071445      87.462498      95.948120
     80950     193.318503      88.328827      98.366272
     80975     200.264895      88.960941      96.554410
     81000     203.722475      90.674378      94.885590
     81025     202.334132      87.763312      98.769665
     81050     202.088502      86.865474      96.604523
     81075     203.144776      87.455212      94.607764
     81100     199.063354      88.311917      94.444652
     81125     194.029713      87.553889      93.449490
     81150     197.059881      86.746779      93.002180
     81175     195.972748      87.599847      92.189063
     81200     195.895622      85.828570      90.503182
     81225     183.310049      88.082156      90.008474
     81250     183.310049      85.350441      90.272323
     81275     181.088168      87.118156      89.230308
     81300     186.208925      86.492562      93.769366
     81325     182.641299      84.573011      95.383811
     81350     185.705093      86.412117      94.692700
     81375     185.179234      87.253530      97.399585
     81400     181.466483      86.434310      95.895471
     81425     194.607505      87.617013      93.449002
     81450     194.334434      90.652669      94.051702
     81475     190.897504      90.841254      96.779201
     81500     188.621755      90.467021      94.610901
     81525     186.400969      89.895371      95.496212
     81550     185.502890      89.357889      95.972859
     81575     187.237010      89.240242      95.723149
     81600     184.353530      90.211385      98.484263
     81625     182.813142      91.710661      97.946958
     81650     188.134517      92.134322      98.073830
     81675     186.748341      91.211527     100.086430
     81700     185.555897      90.395937      98.523033
     81725     198.650767      91.240494      99.065432
     81750     188.778650      91.534652      98.692564
     81775     180.737215      90.468299      98.006485
     81800     197.156364      90.710945      98.200390
     81825     195.406107      89.551419      97.879698
     81850     198.589781      93.389955      98.182013
     81875     202.400646      94.403475     101.172660
     81900     213.140396      95.126055     102.223087
     81925     211.907962      96.056519     102.620284
     81950     212.740877      99.679431     102.696448
     81975     212.552090      98.784830     100.767990
     82000     220.207441      96.310738     101.179649
     82025     219.208975      96.560550     102.341729
     82050     213.793207      90.659467     101.545256
     82075     218.951775      88.938775     101.092163
     82100     217.993755      91.327747     102.733880
     82125     216.108817      91.079219     101.059753
     82150     221.346279      91.461408     102.861293
     82175     232.036096      93.451019     104.151697
     82200     227.834322      95.307904     105.712825
     82225     224.010858      95.142797     108.179380
     82250     227.455149      97.355180     107.801908
     82275     221.974770      98.381527     104.933752
     82300     218.756294      95.726314     108.084603
     82325     221.266156      96.865315     105.890056
     82350     213.235968      96.865315     104.015942
     82375     210.109061      95.752184     101.046204
     82400     208.001536      94.122466     104.096004
     82425     207.734733      92.074762     101.933790
     82450     199.710636      89.926140     100.956748
     82475     210.112422      92.679235     101.157109
     82500     215.259814      94.930052     103.206418
     82525     224.220292      94.373982     103.145912
     82550     227.752700      95.735825     102.256290
     82575     225.577730      95.653770     100.427919
     82600     223.314869      94.309081      99.718638
     82625     219.352001      92.392908     100.384138
     82650     219.562795      93.369901      99.274907
     82675     222.696853      92.139714      99.650814
     82700     221.245421      93.087973      98.401769
     82725     221.635313      93.230193     100.024974
     82750     222.926174      90.331910      99.064983
     82775     221.757772      91.511353     102.741321
     82800     208.764034      92.431676     102.601473
     82825     208.823218      92.273943     101.496330
     82850     208.607377      94.646689     102.205049
     82875     216.310784      94.147303     104.008985
     82900     224.239035      92.237302     104.792417
     82925     221.000628      95.042735     104.516895
     82950     224.437103      95.043383     104.504606
     82975     226.970726      91.759172     103.197257
     83000     217.614876      92.804655     104.971357
     83025     219.385895      94.749959     105.084231
     83050     221.965644      95.464409     108.849367
     83075     223.303539      93.420335     106.802478
     83100     217.962534      92.795518     107.926249
     83125     218.932819      93.842307     104.557696
     83150     217.089436      93.684236     104.511740
     83175     209.675630      91.193649     105.832677
     83200     209.297723      91.364748     107.080580
     83225     213.772898      93.235065     107.983355
     83250     217.337149      92.452774     105.887812
     83275     219.966528      91.447805     103.502030
     83300     224.300734      93.456693     104.161005
     83325     231.607830      94.434303     106.170342
     83350     228.892723      95.605153     107.542282
     83375     223.606732      97.562873     105.856886
     83400     224.051877     100.415293     104.746222
     83425     228.247913      97.267657     105.755754
     83450     228.595801      96.008665     107.015931
     83475     232.019244      97.166807     106.139194
     83500     231.253090      97.475386     107.602655
     83525     225.323085      97.300890     107.737445
     83550     226.811661      98.342899     108.903482
     83575     234.763704      98.769463     110.430740
     83600     236.556633     100.959914     111.411969
     83625     235.016170     101.174518     111.601367
     83650     229.640351     100.896019     115.397133
     83675     237.375830     104.441993     115.183370
     83700     237.994757     102.703960     112.991950
     83725     227.495091     105.154990     111.951458
     83750     231.390078     103.213717     113.189108
     83775     225.260264     100.776574     112.359379
     83800     222.024283     101.818778     112.197614
     83825     220.354658     101.205724     114.685470
     83850     223.728567     103.123860     112.779147
     83875     225.177667     105.335546     111.473907
     83900     224.901738     103.057312     113.318824
     83925     212.390405     102.055670     111.409352
     83950     218.580690     100.793362     109.898436
     83975     225.072056     101.127915     108.880582
     84000     239.205940     101.899786     108.283437
     84025     238.198803      99.625160     106.612269
     84050     232.582105     100.091251     106.515897
     84075     234.815948      98.464693     109.600972
     84100     235.770405      99.739044     107.090448
     84125     238.699584     102.360534     108.857693
     84150     240.230958     100.773329     109.111974
     84175     245.206160     103.448428     105.192743
     84200     235.553223     102.899994     102.651158
     84225     220.107093     103.840482      99.739209
     84250     223.869446     102.915472      98.472641
     84275     223.889567     101.995837      98.738173
     84300     224.958225     100.609312     101.994994
     84325     228.686515     101.499494     102.415628
     84350     226.709065     100.687775     102.615840
     84375     234.748369      98.565645     101.628748
     84400     228.192510      98.565645     102.492628
     84425     232.047740      99.129271     100.644444
     84450     230.683644      98.162372     101.079951
     84475     222.303189      98.451722     104.063662
     84500     216.041189      99.895579     101.482436
     84525     215.421711      98.850280     103.252287
     84550     229.560965      99.261385     104.481973
     84575     227.631904      96.773180     102.942034
     84600     220.751075      96.199056     103.307356
     84625     220.034770      97.617404     104.938420
     84650     220.206890      96.512504     105.883519
     84675     217.286562      97.448722     105.291736
     84700     217.081539      97.938675     102.570262
     84725     211.954263     100.178728     103.633231
     84750     218.930242      99.510670     102.420765
     84775     220.755728      99.510670     102.564402
     84800     226.205656      98.620937      99.406053
     84825     240.604688     102.517519     103.694232
     84850     242.678456     101.831307     103.131631
     84875     241.097136     101.395278     101.588910
     84900     234.244556     101.874691     102.939920
     84925     221.963441     100.713748     102.180044
     84950     219.339457     100.990346     105.722037
     84975     224.763103      99.054131     106.282524
     85000     220.912920      95.804129     107.085224
     85025     223.741874      98.980860     106.373936
     85050     226.389093      97.849661     104.599879
     85075     233.727321      98.842941     105.312898
     85100     237.656025      97.561591     102.856311
     85125     243.612718      95.810552     103.455827
     85150     240.694739      99.273689     101.429927
     85175     238.269078      99.252760     101.084633
     85200     243.661906      99.914899     103.310156
     85225     253.846033      98.055082     103.450234
     85250     248.738092      96.924796     102.809985
     85275     236.021589      95.605019     105.916582
     85300     234.600360      97.092136     104.058206
     85325     235.849194      97.438631     105.345072
     85350     227.212944     100.409113     105.304030
     85375     227.694611      99.350182     107.549316
     85400     217.870540     100.183835     110.239929
     85425     217.773576     100.121633     108.461831
     85450     213.594712      97.947149     109.354553
     85475     210.150850      97.212605     105.486758
     85500     224.602759      99.239426     104.889527
     85525     224.649604      97.147949     105.650613
     85550     223.020568      97.219073     108.649289
     85575     220.828068      97.684864     111.371610
     85600     224.320491      97.261299     107.261246
     85625     234.145875      99.633013     108.648353
     85650     235.518532     101.594768     108.954677
     85675     236.754894     103.318126     110.359760
     85700     225.838691     101.446119     111.084789
     85725     228.602636     102.445690     110.946017
     85750     227.718911     106.327091     112.108377
     85775     220.561420     101.939298     115.675752
     85800     221.187456     102.475153     111.525970
     85825     223.751862     101.997977     112.823391
     85850     228.726095      99.016495     114.835663
     85875     241.455923      98.849608     116.461720
     85900     227.053565      98.849608     115.516450
     85925     226.927223      98.612337     117.576273
     85950     231.689222      99.378388     118.264365
     85975     225.739483     102.107276     116.188286
     86000     227.890788      98.701414     115.490457
     86025     226.379768     101.385796     113.415763
     86050     223.341010     101.538569     111.804999
     86075     230.428799     100.339514     111.231074
     86100     231.649168      97.227430     110.737809
     86125     232.062594      98.238172     112.505958
     86150     239.753034      98.108684     108.607182
     86175     240.550779      99.667049     107.826329
     86200     235.136697      97.582504     106.832590
     86225     235.287213      97.702431     106.992145
     86250     230.872677      97.399044     108.592476
     86275     232.938589      96.837933     110.175696
     86300     235.554597     101.160788     109.245695
     86325     221.134980      99.515001     109.889722
     86350     226.841629     100.387633     105.638751
     86375     225.993769     101.150423     105.778783
     86400     231.251149      98.948743     107.640586
     86425     227.710701     102.159561     105.714240
     86450     226.183133     103.157369     105.697719
     86475     220.818205     104.323092     108.010406
     86500     223.136209     103.251369     106.823304
     86525     225.457794     104.681803     106.846455
     86550     236.642210     102.643566     107.435317
     86575     247.959666     103.809067     107.605197
     86600     240.006362     103.586635     106.220368
     86625     235.952103     103.855333     109.432277
     86650     224.015778     105.599921     110.018751
     86675     219.516004     108.221068     106.953071
     86700     224.688713     110.140281     104.849526
     86725     226.680570     106.393480     106.430547
     86750     228.441270     105.484292     109.020411
     86775     235.370774     103.151048     107.774371
     86800     228.760515     102.630130     108.318229
     86825     228.609039     101.983258     108.364312
     86850     226.040543      99.934374     105.422270
     86875     231.462892     103.867637     108.401318
     86900     224.490840     101.985492     108.241375
     86925     230.489652     102.167086     108.491453
     86950     240.067221     101.307638     108.720679
     86975     229.791758     102.543468     108.611687
     87000     222.592747     103.475068     110.919327
     87025     225.107645     102.026255     112.846793
     87050     225.561022     103.675113     112.846793
     87075     226.293188     103.523838     114.952189
     87100     225.604237     103.733280     115.235285
     87125     223.605651     101.926816     113.579257
     87150     225.126348     101.321881     110.106107
     87175     227.957038     101.275411     114.228678
     87200     229.749921     101.484283     114.755245
     87225     223.928717     100.290471     113.990223
     87250     223.769784     103.738402     113.424486
     87275     220.871995     100.950117     113.412479
     87300     218.495964      99.662881     114.146567
     87325     216.139774     100.414866     108.920157
     87350     215.912744     100.639590     109.214698
     87375     228.462029     101.656464     109.352277
     87400     231.254672     100.239327     108.250837
     87425     216.621628      99.569565     109.583642
     87450     218.363607      98.163105     110.825083
     87475     218.282789      99.006033     113.394990
     87500     217.114196     100.389715     112.508118
     87525     218.541457     101.686223     116.786198
     87550     218.154084     104.049346     115.888089
     87575     221.132838     103.714594     114.268162
     87600     220.589054     104.005099     113.445279
     87625     212.738287     102.914569     111.754750
     87650     205.574466     103.449598     115.560329
     87675     206.998213     105.082825     116.434445
     87700     209.409947     103.272248     117.736961
     87725     214.870969     105.095683     115.949669
     87750     212.067907     105.095683     113.163819
     87775     208.114592     106.051961     111.619209
     87800     208.146671     109.681827     110.625292
     87825     210.899580     110.650980     110.820313
     87850     204.523000     111.070184     109.024890
     87875     205.623255     110.293581     105.049644
     87900     203.923326     107.592945     105.843711
     87925     206.585392     107.573005     106.201086
     87950     214.011198     105.298581     111.028792
     87975     212.365700     107.630741     113.086114
     88000     214.388608     106.129053     115.207097
     88025     219.386116     104.443927     113.300370
     88050     218.742308     106.788621     112.837467
     88075     227.083879     103.106470     109.392578
     88100     232.341385     100.294976     107.972032
     88125     219.386583     101.818977     107.204192
     88150     207.744463     101.033641     107.721156
     88175     212.715524     103.066279     108.585935
     88200     220.086643     102.774759     106.467628
     88225     219.874936     103.075589     105.509837
     88250     215.685334     101.965140     105.371125
     88275     217.858952     101.431893     103.980178
     88300     212.011723     101.841107     104.281684
     88325     204.752624      98.640997     101.617220
     88350     220.232786      97.758115      98.999187
     88375     215.753922     100.034262      98.856335
     88400     207.331818      99.479713      97.415397
     88425     206.481840     101.136790      97.927286
     88450     216.122689     101.655388     101.259262
     88475     216.276985     103.031060      99.180791
     88500     212.059348      99.387918     100.383316
     88525     220.928682     101.030354     104.674420
     88550     211.214834     101.094008      99.020173
     88575     211.800469     100.727840      98.560750
     88600     208.520793     100.842504     100.194907
     88625     216.307977     101.464255     101.207498
     88650     218.974335     100.846178     100.868454
     88675     212.186051     100.833894     106.620613
     88700     226.402510      97.989333     107.203662
     88725     215.041657      97.986352     107.863277
     88750     214.655268     101.828791     109.847237
     88775     211.226880     101.871983     105.835826
     88800     217.039638     102.274612     105.392430
     88825     213.831013     102.001587     107.377091
     88850     208.816947     103.189732     108.153114
     88875     212.575103     103.805005     109.479170
     88900     217.753473     104.442617     106.571221
     88925     211.307088     101.441118     110.947411
     88950     212.201478      99.810967     109.786958
     88975     214.186437      99.716204     108.545030
     89000     215.556266      99.322513     111.483826
     89025     215.325163     100.170842     113.627354
     89050     214.824555     100.857427     112.238272
     89075     216.099990     102.177830     113.623273
     89100     211.970960     101.207887     112.787351
     89125     217.200649     100.293991     110.727763
     89150     219.280006      98.003487     110.055468
     89175     220.076957      98.670444     110.381768
     89200     230.898978      97.070737     110.482448
     89225     228.609517      96.847657     108.825070
     89250     230.751354      99.269656     107.921503
     89275     231.590662      99.635548     106.436555
     89300     227.119619      98.831616     107.358267
     89325     240.373780      98.441298     106.110239
     89350     231.873133      98.596718     109.109030
     89375     235.440777      97.843584     103.815634
     89400     237.784848      97.736732     101.541274
     89425     234.635757      97.842317     104.964104
     89450     222.666241      99.427869     103.004196
     89475     220.318536      98.892820     101.398671
     89500     227.365684      98.052354     102.211595
     89525     238.277116      96.877977     101.793440
     89550     245.719249     100.532784     102.864109
     89575     243.720944      98.871090     106.802839
     89600     239.157395     100.106464     107.049262
     89625     242.906621      99.457583     107.395510
     89650     241.722890     101.075431     105.857692
     89675     240.960075      99.147274     107.456866
     89700     245.590473      99.610705     105.496039
     89725     239.495845      98.483867     105.292324
     89750     242.632920     102.951357     105.526107
     89775     224.104944     102.972847     104.577438
     89800     217.899002     103.152308     103.652826
     89825     219.585909     103.427823     105.334951
     89850     227.715273     102.890892     104.033311
     89875     223.507444     102.728371     106.707381
     89900     220.559374     101.667929     105.747627
     89925     210.066951     103.098497     103.888283
     89950     215.246693     101.246879     104.508285
     89975     215.331718      98.635166     106.244568
     90000     214.122891      99.696274     108.101839
     90025     211.144557      96.804862     112.981470
     90050     215.341197      94.944969     110.233638
     90075     216.338330      96.994446     109.039603
     90100     209.127226      98.132410     106.251262
     90125     214.368161      95.621689     106.202913
     90150     217.797863      99.173049     105.899547
     90175     215.580998      97.642962     105.542935
     90200     218.576920      99.853771     104.609752
     90225     222.589266      97.832336     104.680240
     90250     225.612842      98.062846     106.810856
     90275     235.615831      95.503991     105.942235
     90300     231.875082      94.289338     103.943258
     90325     237.823768      94.160688     101.797252
     90350     234.228269      93.845168     101.788634
     90375     241.177417      94.649385     100.905914
     90400     231.395295      93.306089      99.849553
     90425     233.096547      93.356976      98.486683
     90450     229.015908      97.697509      98.445218
     90475     234.981444      98.936073     102.845671
     90500     225.056472      99.058122      99.004895
     90525     225.056472     100.650783      99.236390
     90550     224.395146      98.427402     102.432173
     90575     221.923343      98.283416     100.848334
     90600     215.828859      94.720229      99.695760
     90625     222.673786      94.012068     101.100045
     90650     223.994554      93.476973     100.167570
     90675     218.400182      90.808600     100.640593
     90700     206.311120      93.643618      96.794877
     90725     226.369934      92.824664      95.680681
     90750     216.382099      92.388908      95.807811
     90775     212.288610      91.995002      93.656426
     90800     211.979071      86.819924      96.542492
     90825     199.341583      87.976818      96.453943
     90850     197.129027      91.913563      97.572173
     90875     205.445242      90.988262      97.544058
     90900     199.324510      89.567697      99.854555
     90925     194.486955      89.041155      97.314420
     90950     199.249651      87.281107      98.899351
     90975     197.812424      83.636633      96.482224
     91000     200.647653      83.527264      96.403770
     91025     206.178679      83.855620      97.309335
     91050     209.866182      84.546395      97.335459
     91075     214.725466      84.877270      95.366733
     91100     206.259183      84.310487      96.697610
     91125     212.474661      85.214406      98.187238
     91150     206.798146      81.539439      95.753508
     91175     210.313123      85.207885      97.486633
     91200     219.596760      81.656695      96.950842
     91225     223.647700      82.670357      98.447526
     91250     212.745940      81.041286      99.624159
     91275     215.138534      80.905408      99.292702
     91300     214.236857      84.467297     100.591570
     91325     207.827161      82.649219     100.216316
     91350     212.535451      80.390305     100.911884
     91375     208.635620      83.635583      99.909894
     91400     202.153321      84.589344      97.262980
     91425     208.122628      85.523513      94.513684
     91450     210.785755      88.593409      93.747751
     91475     205.157329      86.712438      93.200576
     91500     212.235345      85.281890      92.382070
     91525     209.780894      86.883634      89.819191
     91550     215.381496      85.605375      92.298100
     91575     214.888152      88.981580      92.900691
     91600     214.488438      87.078408      96.294731
     91625     219.608191      90.046701      95.540428
     91650     215.570903      88.230405      95.067607
     91675     220.134701      90.709836      95.013132
     91700     220.277622      87.848838      96.527033
     91725     214.956014      86.736124      97.237285
     91750     219.895753      83.930374      96.563436
     91775     207.767021      83.366492      97.390149
     91800     210.793723      85.051150      98.608383
     91825     210.751345      83.360229      99.494339
     91850     206.257466      84.937035      98.603470
     91875     211.631405      84.331137     100.600690
     91900     208.110804      83.752579      96.593995
     91925     207.364646      86.604434     100.527465
     91950     204.607120      87.359835     100.817057
     91975     216.043509      88.592299      98.372642
     92000     210.300718      88.476684      96.948938
     92025     218.651264      89.450294      98.008579
     92050     225.979381      87.622902     100.914432
     92075     225.969237      90.808250     101.666903
     92100     225.590351      91.713585      99.760494
     92125     218.011353      94.344055      97.363314
     92150     215.388476      95.069533      98.851473
     92175     214.926376      92.132109      96.191674
     92200     221.628198      90.752911      96.610791
     92225     221.366174      90.977767      96.480400
     92250     214.672004      90.871840      97.809144
     92275     219.547191      89.746017      97.794579
     92300     213.714689      90.194890      96.578143
     92325     220.383928      88.300239      99.873343
     92350     224.352362      89.008933     100.246057
     92375     226.689519      88.055867     101.762063
