 iteration         deme_1         deme_2         deme_3         deme_4
     19550      11.621104      15.505007      16.775548      24.532115
     19575      11.556690      15.175852      16.637663      23.537994
     19600      11.886409      15.803184      15.728889      22.422814
     19625      10.872137      15.649086      16.967942      22.366714
     19650      11.715096      16.119924      17.491341      22.375923
     19675      12.000813      16.208640      15.974367      23.358625
     19700      11.331724      15.985978      17.948501      21.508990
     19725      11.930058      15.878957      15.018269      22.802339
     19750      11.473058      15.918474      16.135189      25.167588
     19775      11.286508      14.876888      15.260200      23.042199
     19800      11.136380      15.382998      16.185848      22.719632
     19825      11.083725      14.807660      16.268557      21.559981
     19850      11.401655      14.711684      15.439033      22.605815
     19875      11.308443      15.069508      15.996012      22.671078
     19900      11.438431      15.541356      15.569058      22.605164
     19925      11.624651      15.008598      16.013349      22.776078
     19950      11.177774      15.304604      15.339389      21.072452
     19975      11.736920      15.330121      14.927250      22.654283
     20000      10.950623      14.453251      16.929390      23.490497
     20025      11.327600      15.435304      15.325900      22.065701
     20050      11.730344      15.743115      15.827172      22.926556
     20075      12.219327      15.067854      15.601402      23.390928
     20100      11.113292      14.881626      15.611373      24.706956
     20125      12.527977      15.509797      14.832159      24.942718
     20150      11.107053      16.051341      15.151385      23.891331
     20175      11.956677      16.005729      15.958477      22.618628
     20200      11.124423      15.257045      15.209053      21.826352
     20225      11.371246      14.515525      15.408358      22.965687
     20250      11.460013      14.685272      15.446157      22.977413
     20275      11.547222      15.276270      16.572866      22.326458
     20300      11.930664      15.001789      15.668335      24.419358
     20325      11.146578      16.133532      15.401819      23.482463
     20350      11.232989      14.485513      16.886292      21.944828
     20375      11.414643      15.615418      15.602194      21.734911
     20400      11.204339      14.214592      15.601111      27.053362
     20425      12.415937      15.266684      15.334360      28.178711
     20450      11.149100      15.675214      16.017080      22.151751
     20475      11.444181      15.616890      15.222136      22.806562
     20500      11.763921      15.543805      15.839239      23.645071
     20525      11.206895      15.302899      16.186430      22.033266
     20550      12.062629      15.521495      15.892727      21.531549
     20575      10.771249      15.861467      15.352752      22.221905
     20600      10.431940      16.776530      15.890995      21.818352
     20625      11.355294      15.155305      15.570443      23.262879
     20650      11.871193      15.087857      15.850614      20.808005
     20675      11.128961      15.832041      16.321629      22.630523
     20700      10.825633      14.656036      16.570337      23.133808
     20725      11.644796      15.102259      15.980312      23.662399
     20750      11.315067      15.059050      16.260785      23.074129
     20775      11.394760      15.625284      16.000533      23.791605
     20800      11.968861      14.445684      16.353727      22.769719
     20825      11.548260      15.533070      16.140163      21.604530
     20850      10.982582      16.181983      15.278989      22.355401
     20875      11.818372      16.300760      15.445475      22.967055
     20900      12.279112      14.355992      15.078972      22.229663
     20925      12.173484      14.800401      15.064050      21.777896
     20950      11.726210      15.618763      15.475732      21.432196
     20975      11.596698      16.753049      16.731319      22.669920
     21000      11.310387      17.948954      16.188090      23.085106
     21025      11.217502      15.518239      16.392919      21.428441
     21050      11.395290      16.331750      15.668365      23.190260
     21075      11.302685      15.458469      17.886410      22.183676
     21100      11.710451      14.529018      16.787150      21.543084
     21125      11.446896      15.723085      16.669122      23.167920
     21150      11.295862      15.143549      16.707155      22.064965
     21175      11.312348      15.623475      14.530095      22.152639
     21200      11.611667      16.158936      16.399591      22.737856
     21225      11.634526      15.997420      15.788811      22.792072
     21250      11.288673      15.753056      16.559935      20.499751
     21275      11.126706      15.881900      16.369190      24.660373
     21300      11.308874      15.224556      15.819391      23.024148
     21325      12.074526      15.976203      15.506204      22.091998
     21350      11.523933      16.146833      14.938614      23.089186
     21375      12.472869      16.567661      15.421093      23.256679
     21400      11.402916      14.663089      16.544846      23.839617
     21425      10.963311      14.884874      17.122493      25.672526
     21450      11.500068      14.215312      15.461351      23.108579
     21475      11.621008      15.250520      15.994581      23.027588
     21500      11.851267      15.641139      16.223498      22.902326
     21525      11.360839      15.790812      16.298920      22.047212
     21550      11.224004      15.860606      15.942123      21.845800
     21575      12.211606      16.487545      16.937321      24.086423
     21600      11.591672      16.646797      16.168042      21.734007
     21625      11.660720      15.335038      15.597946      23.224320
     21650      12.954061      15.409080      16.195601      21.447923
     21675      11.480813      16.176154      15.585734      23.280721
     21700      12.118997      16.692597      16.737716      22.304438
     21725      12.298209      15.118618      17.620490      23.657175
     21750      11.948230      15.893365      16.817461      23.655675
     21775      12.689818      16.870712      17.370327      22.372442
     21800      11.772736      17.249391      16.921907      22.802709
     21825      11.622371      15.434467      15.698647      23.462764
     21850      12.031359      15.958388      15.606732      25.230667
     21875      12.236697      15.939994      16.064271      21.564521
     21900      10.972232      15.666556      16.082424      22.015534
     21925      11.829241      15.736842      15.470680      20.984263
     21950      11.165163      16.046749      15.459560      24.006176
     21975      11.382931      16.107718      16.740912      21.299088
     22000      11.519071      16.004765      17.376535      24.653746
     22025      11.554698      15.636366      15.592375      23.943533
     22050      11.871715      15.029189      18.202822      24.583201
     22075      12.266358      15.814744      16.752741      24.845667
     22100      11.408353      14.542232      16.310477      24.411858
     22125      11.021366      16.650417      16.985779      24.880199
     22150      11.882786      15.542098      15.460308      21.387368
     22175      12.579099      16.691844      16.480262      22.892234
     22200      11.838158      16.194995      15.939371      23.347750
     22225      11.759999      15.111571      16.474028      24.908189
     22250      11.087138      15.867247      15.880766      23.425603
     22275      11.327361      14.564848      15.748645      24.230467
     22300      11.524314      14.871520      16.809234      22.875572
     22325      11.826566      15.175243      15.851106      22.492087
     22350      11.451547      15.263064      16.630266      22.584925
     22375      12.249521      15.030655      16.679923      22.578541
     22400      12.386896      15.334536      17.904393      22.352220
     22425      11.454900      15.865462      17.065067      21.408587
     22450      12.403633      16.263472      15.490441      20.575261
     22475      12.196804      16.006389      16.217020      23.834018
     22500      11.769212      17.329440      16.169077      25.549938
     22525      11.737561      16.787270      15.282862      22.477671
     22550      11.907376      15.497575      14.928029      23.434762
     22575      12.379644      14.831622      15.493290      21.826931
     22600      11.791025      15.257108      15.091882      22.988190
     22625      12.034017      14.995836      16.255744      24.532318
     22650      11.709716      15.772790      15.375205      22.660497
     22675      11.262565      15.925963      16.852978      20.980079
     22700      11.703284      15.547310      16.445753      22.368583
     22725      12.978041      15.377300      16.522432      25.007778
     22750      11.726609      15.313930      16.105972      22.557169
     22775      10.894953      16.253036      16.067378      23.138587
     22800      12.221698      15.321377      16.370044      22.896763
     22825      11.331993      15.666937      14.891069      22.202276
     22850      11.894993      15.026471      16.484691      23.951186
     22875      11.809392      15.165566      17.571596      22.085200
     22900      11.888322      15.017337      16.456386      22.044477
     22925      11.684940      16.166556      16.816463      22.171020
     22950      11.734616      14.225042      17.165998      21.909204
     22975      11.723540      14.914926      16.901470      24.158350
     23000      11.452891      14.434596      15.727082      24.564738
     23025      11.598734      15.357669      15.477945      22.599849
     23050      12.113867      14.263880      16.813511      23.242970
     23075      12.067426      15.263678      16.623493      22.088914
     23100      11.333405      15.002134      15.215429      23.584379
     23125      11.077290      15.131049      17.109564      23.674111
     23150      11.331369      15.504113      17.344888      23.561846
     23175      11.804003      16.698235      16.530549      23.133629
     23200      11.431238      16.018598      15.664312      23.771253
     23225      11.557468      15.532987      15.980645      22.457129
     23250      11.489365      14.771554      16.208504      24.042071
     23275      12.079755      15.638847      16.743056      24.930471
     23300      11.583519      15.448111      15.748984      21.493636
     23325      12.211609      15.615427      16.666998      23.103484
     23350      11.399410      15.196804      16.060994      21.986497
     23375      11.578062      16.554046      16.305025      21.057703
     23400      11.448112      15.704178      16.447563      23.369751
     23425      12.498135      16.089616      15.770872      23.574785
     23450      12.050949      14.849198      16.754586      23.741526
     23475      11.178956      15.293511      15.794584      23.010554
     23500      12.806914      16.337410      15.531198      23.897960
     23525      11.827976      14.983156      16.473945      23.441521
     23550      12.146252      15.056258      15.754049      22.084799
     23575      11.490219      13.478400      15.710710      21.650069
     23600      11.449615      14.449505      15.145217      21.676337
     23625      12.203815      15.276184      16.651927      21.386045
     23650      11.373543      15.464254      15.545176      23.347677
     23675      11.641355      15.204067      16.242509      23.975974
     23700      11.400857      14.195768      16.473394      22.176777
     23725      11.935687      15.149240      16.722981      23.021951
     23750      11.263843      15.086501      14.738747      25.554124
     23775      11.286747      15.420911      16.227121      25.401624
     23800      12.430807      14.864712      16.421751      21.403093
     23825      11.344641      15.143650      16.659897      22.065582
     23850      11.051367      16.311071      16.683409      24.474054
     23875      11.567532      14.438244      16.211032      22.123384
     23900      12.167921      13.853200      16.390161      23.030715
     23925      11.766461      15.265778      15.491263      24.066484
     23950      11.565996      15.285951      16.526306      22.122811
     23975      12.205029      15.706212      16.851886      21.440656
     24000      12.092115      16.267572      15.877747      21.438093
     24025      11.241643      15.903247      17.140957      24.422956
     24050      11.778864      15.823441      16.052140      22.649332
     24075      11.731065      17.110735      15.309502      22.487220
     24100      11.368501      15.484379      17.156160      25.092939
     24125      11.473540      15.408826      15.299466      23.669837
     24150      11.512654      14.947580      16.550097      23.544330
     24175      11.165827      14.575114      15.536342      22.240368
     24200      11.819535      15.140928      15.334446      22.238185
     24225      11.672443      15.810906      15.432687      24.344103
     24250      11.805167      15.275805      15.258055      22.296344
     24275      11.220234      15.617788      16.352186      21.844905
     24300      11.079171      14.901947      16.765707      22.374084
     24325      11.803972      16.014696      16.356846      22.595987
     24350      11.624881      14.697027      16.187630      20.256533
     24375      12.398138      14.849134      16.501137      20.662142
     24400      10.830831      15.305790      16.076582      22.625512
     24425      12.086281      15.120055      17.462019      22.038800
     24450      11.644662      14.810662      16.752823      22.220519
     24475      12.168489      14.878837      17.288424      21.664485
     24500      11.174043      14.691097      15.680685      22.797498
     24525      12.394105      15.996974      16.267706      20.934395
     24550      11.006449      16.504092      17.042395      23.809774
     24575      11.960717      15.789077      15.722114      25.228811
     24600      12.398978      14.811966      16.546922      23.776551
     24625      11.618604      15.741659      15.917093      22.414029
     24650      11.575501      16.024533      15.745851      23.751109
     24675      11.528933      16.042451      16.900429      23.774412
     24700      12.485302      15.617045      16.847657      22.612942
     24725      11.876434      16.217055      16.448092      22.971158
     24750      12.052270      15.319291      16.364265      25.297363
     24775      12.542037      15.915125      16.685840      22.778140
     24800      12.529462      16.333974      16.644110      22.131908
     24825      11.619285      14.786414      16.674474      23.265772
     24850      11.760779      15.754516      15.592156      23.642300
     24875      12.847833      14.744144      16.166771      24.132618
     24900      12.768242      15.309964      15.700142      23.190462
     24925      11.394739      16.413050      16.351258      21.580626
     24950      12.604701      15.615912      16.278519      21.033470
     24975      12.408208      15.890141      16.637404      20.235933
     25000      11.382455      15.248335      16.341433      24.039130
     25025      11.132309      15.336126      15.770858      22.603562
     25050      11.484539      15.608360      16.726181      22.354007
     25075      12.081286      15.222689      15.717894      22.724326
     25100      11.678318      15.985628      15.252598      20.933171
     25125      10.646158      15.285306      16.238366      23.781732
     25150      12.243980      15.329373      16.642149      22.036469
     25175      11.857741      15.429076      15.476755      24.092423
     25200      11.345370      14.710852      15.439952      22.987636
     25225      10.936515      16.478526      16.089436      21.547327
     25250      11.507179      16.009196      16.942130      24.172127
     25275      12.753636      14.960114      15.695371      23.388687
     25300      10.910082      14.891734      15.525531      21.476215
     25325      11.494112      15.270336      16.372908      23.948563
     25350      11.181672      16.589050      15.758801      23.261407
     25375      11.675587      15.791951      15.856147      25.132961
     25400      11.117887      14.931178      16.224801      21.011281
     25425      11.537899      14.895419      14.480164      22.184368
     25450      10.930540      16.114945      15.934300      22.740130
     25475      11.634338      15.819640      17.004465      20.829760
     25500      11.817315      15.556953      14.653556      22.158022
     25525      11.936711      15.028120      16.447626      22.996332
     25550      12.369337      16.000970      15.999880      23.347079
     25575      11.401868      15.082733      15.619437      21.967080
     25600      11.196705      15.936615      15.606442      24.027775
     25625      11.348279      15.555069      16.378991      22.385168
     25650      12.972976      16.017739      15.793031      23.331976
     25675      11.313094      16.324659      15.500435      23.092532
     25700      12.051203      15.703580      16.929044      21.809588
     25725      12.191836      16.522140      15.050007      23.414725
     25750      12.097361      16.037349      17.574163      22.597018
     25775      11.383422      16.053698      17.532520      21.781443
     25800      11.251483      15.180376      15.360117      22.476134
     25825      10.765377      15.632532      16.311403      20.488312
     25850      10.805495      16.478976      15.571807      22.197012
     25875      11.815562      15.888454      16.592853      24.115496
     25900      11.111986      16.348148      16.879685      22.964512
     25925      11.566308      15.494692      16.851014      22.242368
     25950      11.086181      13.790569      15.555082      21.873482
     25975      11.009879      15.090715      15.151248      22.603871
     26000      11.286982      15.653761      15.501434      23.510008
     26025      12.105358      15.453642      16.143643      23.993930
     26050      11.459686      14.697664      16.395548      20.959512
     26075      10.465458      15.821994      15.498547      22.079402
     26100      12.307759      15.837215      15.994107      24.355616
     26125      11.987697      16.047559      16.502517      22.979459
     26150      10.935245      16.603704      15.347116      22.092186
     26175      11.085589      15.519782      15.905586      20.287469
     26200      11.906618      16.315497      16.786825      20.710745
     26225      11.442184      15.129713      15.753801      21.266469
     26250      11.299355      14.796507      16.679032      25.277094
     26275      11.213079      14.589367      15.994400      24.731526
     26300      11.286448      15.738919      15.266707      22.225461
     26325      12.257865      15.129040      16.448118      22.948061
     26350      11.321290      15.699998      15.521539      22.800150
     26375      11.177747      15.620856      16.371613      24.043012
     26400      10.744829      15.671438      15.711728      22.599765
     26425      11.820980      16.173058      16.538321      22.896249
     26450      11.659735      15.233941      16.052470      24.023925
     26475      11.647651      15.163485      15.359253      22.654711
     26500      11.359622      14.965233      16.678377      22.726396
     26525      11.636679      15.150920      15.560597      22.531470
     26550      11.827648      15.126664      16.188536      22.106539
     26575      11.436848      16.002282      15.864518      22.413183
     26600      11.111642      15.300960      16.223791      21.837726
     26625      11.310414      14.825593      15.895322      23.015614
     26650      12.059844      15.802840      15.797047      23.438392
     26675      12.002510      14.831775      16.086914      20.456436
     26700      11.708904      16.085760      17.095181      23.910577
     26725      12.446862      14.773481      16.550873      23.077705
     26750      12.192748      15.184759      16.597577      21.929678
     26775      11.383078      16.213229      16.198683      20.945025
     26800      11.246006      16.446666      16.239932      22.541898
     26825      11.368185      14.996949      16.496414      22.759831
     26850      11.537182      15.672319      17.216838      22.279392
     26875      11.986337      15.590020      17.056205      24.121417
     26900      11.275915      14.986607      16.086353      23.445765
     26925      12.681049      15.951411      15.166307      20.873378
     26950      11.678057      15.147638      14.827048      22.898147
     26975      11.796156      16.586931      15.999346      22.526230
     27000      11.811008      15.240335      17.111166      23.818346
     27025      11.212832      16.380901      16.616639      23.159246
     27050      12.228817      16.404190      16.271748      22.107950
     27075      11.803752      15.825687      16.716371      23.464405
     27100      12.059677      16.147213      16.255304      22.000624
     27125      11.952063      15.357193      16.616761      22.130051
     27150      12.304467      17.378546      16.197899      22.164192
     27175      12.835103      14.868039      16.065112      23.706310
     27200      11.796981      16.451635      16.798534      23.664842
     27225      12.532641      15.745220      16.447484      22.954101
     27250      11.819744      16.955916      16.774241      22.405060
     27275      12.103132      15.890451      16.717958      24.230793
     27300      11.667614      16.530693      16.685844      23.031519
     27325      12.539700      16.236781      16.291211      22.560542
     27350      12.335658      15.575045      16.827264      21.690795
     27375      12.171682      15.811193      16.592051      23.484165
     27400      11.800229      15.593322      16.825954      24.669632
     27425      11.779025      15.024206      15.230355      22.994315
     27450      11.926356      14.654600      15.633271      24.676190
     27475      12.494159      15.523817      15.274769      22.925138
     27500      11.986831      16.120259      16.085409      23.293314
     27525      12.011402      16.987969      15.956902      22.994208
     27550      11.538392      15.841198      16.019995      24.227463
     27575      11.611841      14.929370      16.112816      24.826127
     27600      12.012462      15.966173      16.235587      24.513273
     27625      11.961250      15.409035      15.989931      24.913971
     27650      12.442420      15.588402      16.306242      24.600238
     27675      11.338992      15.063618      16.179988      24.350183
     27700      11.705418      15.792096      15.627480      22.437684
     27725      11.567594      15.817622      15.734552      23.889154
     27750      12.032373      15.931374      16.425698      25.354652
     27775      11.572364      16.574633      16.310405      23.055996
     27800      12.179875      15.582039      15.862704      23.685141
     27825      12.327274      16.638482      16.332027      26.372855
     27850      12.306421      16.170874      17.575699      24.679417
     27875      12.032425      15.648484      16.092456      21.869287
     27900      11.993548      14.860072      15.958304      26.153349
     27925      11.761639      15.523813      14.444060      23.909810
     27950      11.667754      16.660604      14.954982      22.264798
     27975      12.255812      15.873944      16.058901      24.975733
     28000      11.811589      16.445036      17.763794      24.518413
     28025      11.896879      14.959829      16.173800      24.365130
     28050      12.446378      15.355876      16.890436      23.249374
     28075      11.698105      15.818295      16.730784      24.136749
     28100      12.147198      15.526060      16.180002      21.907161
     28125      12.923699      14.715692      17.722105      24.255332
     28150      12.668974      16.698528      17.154695      21.682862
     28175      12.696435      16.423425      17.138596      22.939091
     28200      12.439243      15.859659      16.834480      24.018330
     28225      12.158433      16.013733      16.225134      21.029153
     28250      11.804401      15.740274      16.201152      23.271095
     28275      13.298068      15.584591      16.884712      22.104069
     28300      12.569671      16.030262      16.512735      21.922771
     28325      12.226729      16.803517      16.712521      22.655160
     28350      12.206053      15.216512      15.755574      24.257629
     28375      11.536009      15.851423      15.589134      23.529606
     28400      12.605024      15.687063      18.412776      24.787204
     28425      12.045281      15.673763      15.906048      22.898459
     28450      12.864267      14.933213      16.152219      22.599936
     28475      12.458581      14.949574      16.135094      23.181035
     28500      11.917030      15.441653      17.236966      23.755302
     28525      12.515151      16.383891      16.642201      23.673719
     28550      11.298543      16.666009      15.739603      23.205727
     28575      12.113852      15.674244      17.541215      20.808236
     28600      11.945814      16.171291      16.414596      23.059947
     28625      11.514129      16.403314      16.837913      22.643176
     28650      12.056346      15.109443      17.241180      22.962004
     28675      12.075232      16.024841      16.635847      22.997624
     28700      11.595761      15.670787      17.150320      22.508275
     28725      12.059145      14.976103      17.474797      24.550639
     28750      11.662107      15.334554      16.074828      25.087494
     28775      11.743266      14.923331      17.165032      23.105815
     28800      11.713670      15.311359      16.245788      23.331544
     28825      11.290907      15.230861      16.429095      23.261643
     28850      11.903400      16.508434      16.076095      24.119580
     28875      11.797705      16.510279      15.896297      24.704185
     28900      13.022954      14.781099      16.357708      22.179450
     28925      11.248282      16.077479      15.442128      21.014026
     28950      11.525061      16.765766      15.923387      22.235117
     28975      11.402901      15.142037      15.551339      22.765517
     29000      11.209205      16.755213      15.167408      23.007302
     29025      11.933864      15.602069      16.332669      22.941581
     29050      11.332967      14.853745      15.961702      21.443811
     29075      11.266781      14.313794      16.195176      23.114010
     29100      11.586481      14.404494      16.738504      22.985462
     29125      11.610149      15.821566      17.131818      23.010983
     29150      11.285314      15.233570      15.590545      23.497252
     29175      11.268875      14.802200      15.762222      22.369900
     29200      10.992092      14.486033      16.694861      23.576259
     29225      11.304083      15.342195      15.183586      23.165428
     29250      11.243376      14.763397      15.603784      21.483649
     29275      11.244265      13.767891      17.380823      21.783241
     29300      11.468803      15.556890      17.534736      24.624664
     29325      11.293441      14.407296      15.776309      23.448845
     29350      12.046310      14.334620      15.902351      23.715601
     29375      10.988158      15.252340      15.574289      22.513611
     29400      11.389154      16.264008      16.325427      21.536417
     29425      11.555791      15.118463      16.162207      20.179935
     29450      10.811728      14.415231      16.737390      20.720703
     29475      11.316128      15.715647      15.705894      23.068844
     29500      11.846664      14.432997      15.959215      21.186694
     29525      11.584523      14.574023      15.329489      22.326568
     29550      11.856812      14.390350      16.597017      24.695027
     29575      11.450994      15.566307      15.172831      25.697910
     29600      11.458401      15.010002      16.209566      23.016960
     29625      11.251130      14.486674      15.129760      21.675351
     29650      11.598366      14.386060      17.464505      23.114351
     29675      10.962590      15.185764      16.239410      21.868714
     29700      11.580934      15.175722      16.667642      23.756009
     29725      12.058913      15.889377      16.489955      22.178486
     29750      11.458495      15.751445      16.543295      23.411700
     29775      11.631494      15.924436      17.641144      23.347621
     29800      11.708708      17.186025      16.079714      21.480023
     29825      12.289198      14.826145      14.937481      25.101301
     29850      11.750016      15.591042      16.524504      24.953329
     29875      11.688737      16.997301      15.597288      23.367556
     29900      11.519428      15.966973      16.240390      22.406831
     29925      11.375322      15.479590      16.186650      21.541398
     29950      11.060113      14.578306      16.355467      22.771783
     29975      11.448781      16.513083      15.715128      22.060486
     30000      11.833261      15.301060      15.976665      23.353856
