 iteration         deme_1         deme_2         deme_3
     76100     291.281384     108.877351     112.230865
     76125     294.466855     110.018404     112.816164
     76150     295.252450     109.947944     113.459893
     76175     295.034427     109.634556     114.631625
     76200     295.774510     110.159548     114.839855
     76225     296.494429     110.405028     113.880174
     76250     299.090554     109.176263     113.880174
     76275     293.072829     109.288746     114.009210
     76300     294.409371     109.461048     113.700839
     76325     292.094554     109.937900     112.646929
     76350     292.890924     110.423875     114.048916
     76375     289.029469     110.540270     114.359131
     76400     288.426430     111.310985     113.824536
     76425     284.039004     111.180135     115.272738
     76450     284.392294     111.298500     114.831353
     76475     288.631162     110.954494     115.450894
     76500     289.849668     110.519568     115.134090
     76525     297.415475     109.772872     113.601432
     76550     301.358311     109.562837     110.527815
     76575     301.016390     109.947877     111.464454
     76600     291.538775     110.491195     111.123121
     76625     287.987533     110.133858     111.841212
     76650     287.861221     110.628769     111.988890
     76675     278.809787     111.005102     111.411641
     76700     278.234946     111.079334     111.790300
     76725     278.918263     111.233781     111.862438
     76750     273.824173     111.971946     112.169236
     76775     272.462412     110.732269     113.544166
     76800     275.069843     111.104889     112.071986
     76825     274.999939     111.196210     112.266116
     76850     271.950847     110.583389     112.420525
     76875     274.878732     110.262813     112.452190
     76900     278.255597     109.616198     112.366432
     76925     274.817737     109.318684     112.113666
     76950     275.645254     108.838215     112.146641
     76975     273.575325     108.894917     111.972980
     77000     277.799052     107.701024     113.485430
     77025     282.588099     108.416744     113.625073
     77050     285.059025     107.894456     113.246510
     77075     287.310645     108.005229     114.161391
     77100     284.453075     106.164836     116.350174
     77125     288.340355     105.516684     116.283539
     77150     287.593062     106.800296     115.945275
     77175     293.114299     107.229893     115.154591
     77200     288.566303     106.901653     115.196309
     77225     287.605584     107.546698     115.915319
     77250     283.816728     108.016345     114.773371
     77275     284.067647     107.489529     114.281782
     77300     286.632771     108.870026     115.256079
     77325     284.536745     109.407125     115.413818
     77350     289.269721     109.510538     114.979924
     77375     286.856280     109.920618     115.279204
     77400     288.468690     109.687809     116.568501
     77425     289.259391     110.111571     115.917013
     77450     288.253324     109.093277     115.412287
     77475     288.569416     107.333683     115.540755
     77500     284.987586     106.904382     115.109288
     77525     290.748383     107.391434     114.069979
     77550     294.155453     108.539871     114.658505
     77575     294.306819     109.967997     114.834149
     77600     295.074293     110.642269     116.324243
     77625     294.220429     111.925179     115.064045
     77650     297.722508     111.266768     114.635648
     77675     299.861798     111.153053     116.170947
     77700     296.606393     110.223340     115.437572
     77725     290.701747     109.954380     114.953417
     77750     296.876738     109.573542     116.240633
     77775     296.986315     109.058048     115.669217
     77800     297.749083     107.981657     115.424859
     77825     297.825300     108.231117     114.490856
     77850     303.609446     108.445122     114.753458
     77875     300.485030     109.157398     114.542993
     77900     295.225070     109.117964     116.104736
     77925     294.749261     109.016104     115.804571
     77950     298.906245     108.353986     115.990333
     77975     295.409998     107.535133     116.326234
     78000     295.904528     108.640382     116.096276
     78025     290.105239     108.862498     115.195931
     78050     290.105239     109.637148     114.454514
     78075     294.303172     110.121906     114.310214
     78100     293.276897     110.682831     114.665283
     78125     298.055128     109.057415     114.545480
     78150     296.405077     110.328885     114.887918
     78175     291.733341     110.835278     114.775639
     78200     290.600084     111.060936     114.383463
     78225     293.979737     111.905812     114.390033
     78250     290.399082     112.059218     113.929668
     78275     291.391926     111.351139     113.253535
     78300     291.930627     111.268960     115.117841
     78325     288.571725     112.163492     115.200095
     78350     288.006880     111.271007     115.055997
     78375     288.709886     112.018190     114.791266
     78400     288.261118     112.678770     115.717305
     78425     286.921162     111.380684     115.406593
     78450     289.687532     111.253824     115.314848
     78475     286.806890     111.399762     116.117654
     78500     287.727965     111.193117     116.259287
     78525     284.784486     111.283734     115.697181
     78550     287.073640     112.157485     115.747783
     78575     286.843969     111.020428     115.082833
     78600     282.703173     110.583881     114.724594
     78625     285.889216     111.833786     115.448087
     78650     284.393965     111.318704     115.194722
     78675     287.373781     110.866156     115.047856
     78700     286.722847     111.556585     114.802542
     78725     283.665649     111.960083     115.341681
     78750     284.494197     112.630652     116.062998
     78775     284.137320     111.323049     113.737705
     78800     284.960041     109.876546     114.763028
     78825     283.383102     111.188227     114.254336
     78850     289.569776     109.260356     115.144412
     78875     281.042471     111.220072     116.833637
     78900     281.162803     111.202839     115.905706
     78925     281.536472     110.348034     115.009176
     78950     285.643191     109.380674     114.163375
     78975     285.947438     109.596645     112.263463
     79000     289.833259     109.014616     114.175832
     79025     287.723547     108.155217     116.397390
     79050     290.871060     108.308038     116.181842
     79075     293.443260     109.624786     115.248029
     79100     294.900348     110.711220     114.399917
     79125     295.575661     109.753564     115.357050
     79150     293.842280     109.762617     115.986612
     79175     293.941357     109.121994     115.585037
     79200     292.877311     109.307766     114.775147
     79225     302.387830     108.152434     114.052148
     79250     298.470483     108.297289     113.643402
     79275     296.908894     109.086609     111.991352
     79300     295.719207     109.677979     113.245184
     79325     294.295770     109.511732     112.233926
     79350     293.075783     110.088355     113.925604
     79375     294.205926     110.117602     114.242406
     79400     292.686961     111.197422     114.343909
     79425     292.153568     111.702629     115.201344
     79450     291.570675     110.942560     114.722887
     79475     293.559601     111.482912     113.276211
     79500     288.805964     111.129107     111.992634
     79525     289.044601     111.647404     112.949591
     79550     292.456671     112.240108     113.483761
     79575     296.630388     113.085447     110.948753
     79600     297.270082     113.009979     111.024610
     79625     296.829741     111.558930     111.419058
     79650     292.712769     111.497615     111.126809
     79675     294.831906     110.783982     111.936609
     79700     296.623682     109.219765     111.876161
     79725     291.635996     110.360813     112.074133
     79750     291.671967     111.857811     111.747240
     79775     289.346273     108.655174     113.188415
     79800     290.909790     108.530390     111.742853
     79825     290.859948     109.929016     111.949586
     79850     289.549383     109.764742     110.640271
     79875     287.047673     110.651462     111.061163
     79900     282.804649     110.715002     111.248315
     79925     284.835702     111.473135     110.288867
     79950     284.084674     110.101248     110.344183
     79975     287.230434     110.192860     110.746320
     80000     284.074719     110.651706     110.308568
     80025     285.094801     110.848141     110.849989
     80050     283.672475     111.219497     110.849989
     80075     282.647569     111.601468     111.042996
     80100     280.969474     111.601468     111.962146
     80125     283.048159     111.698159     111.556028
     80150     280.523000     111.938476     111.424443
     80175     283.015152     111.584974     111.506682
     80200     275.855678     109.786697     110.954121
     80225     276.607763     110.840553     112.512248
     80250     275.141564     109.587906     112.674055
     80275     280.650945     108.940168     111.822733
     80300     284.762597     110.241952     111.634199
     80325     281.765513     110.495755     112.872233
     80350     280.939657     110.495755     112.471251
     80375     287.663427     108.876224     111.084435
     80400     282.591152     107.791741     110.446808
     80425     284.461019     108.456708     110.315314
     80450     282.896807     108.456708     110.597037
     80475     287.872895     108.603237     110.109498
     80500     287.744746     107.132928     111.402365
     80525     289.730234     107.869458     111.042868
     80550     286.946374     106.881174     111.820431
     80575     288.871555     106.952673     111.602917
     80600     288.099305     106.670393     110.183342
     80625     286.268471     107.044837     111.698542
     80650     283.485599     106.139355     111.698542
     80675     284.634495     106.212249     111.543577
     80700     285.351911     105.866936     112.439693
     80725     284.733218     106.061118     112.952432
     80750     281.201942     106.119803     114.031330
     80775     286.193594     106.237410     112.028549
     80800     288.199970     105.172212     113.118708
     80825     288.449139     105.419906     114.533042
     80850     285.054949     106.649612     113.730127
     80875     287.494606     106.888989     112.832036
     80900     287.291516     106.498374     113.291217
     80925     285.000549     105.299708     112.829145
     80950     287.856698     104.189422     111.891018
     80975     288.369939     105.092566     110.944120
     81000     290.941509     105.575742     110.818118
     81025     292.948804     104.522201     112.377621
     81050     290.883959     104.487157     110.887682
     81075     292.197495     104.751647     111.152318
     81100     290.070955     106.505318     109.941316
     81125     291.658982     106.603082     112.469481
     81150     293.649861     106.072072     109.776636
     81175     293.649861     105.647561     107.578039
     81200     292.846372     105.086564     107.426426
     81225     283.720922     106.383236     106.612650
     81250     283.841828     105.357638     108.859436
     81275     284.847232     105.922259     109.570618
     81300     284.959864     105.890364     109.203307
     81325     284.959864     105.890364     109.488949
     81350     286.883769     107.618348     109.001029
     81375     290.574411     107.668432     109.414951
     81400     290.756705     105.981070     109.468540
     81425     282.869015     105.564424     108.716946
     81450     288.821104     106.785922     108.570698
     81475     290.757379     105.923094     109.607855
     81500     293.446815     106.242259     108.648740
     81525     289.578200     105.099463     107.272211
     81550     288.403002     104.201985     108.010160
     81575     288.214051     104.970714     108.650044
     81600     282.449323     105.314071     107.512435
     81625     275.250852     106.366057     107.576308
     81650     276.682095     106.166189     108.743420
     81675     285.191002     105.912492     109.432942
     81700     290.211256     106.421611     109.571608
     81725     287.375880     105.951182     111.043323
     81750     287.177163     105.379138     110.030824
     81775     287.177163     105.013817     110.070474
     81800     286.475733     103.650755     111.683968
     81825     291.421586     103.900502     111.691924
     81850     288.818084     105.051567     110.161749
     81875     288.723022     105.213692     109.194858
     81900     286.118173     105.035949     109.975071
     81925     292.543897     106.529005     109.653668
     81950     294.181040     106.576205     108.891737
     81975     298.547345     106.495501     109.289058
     82000     299.104703     106.068282     110.110150
     82025     295.324476     106.789866     108.966884
     82050     293.400545     105.490247     111.350684
     82075     301.693346     105.725420     111.405997
     82100     305.401618     105.725420     111.791076
     82125     302.628639     104.450055     111.981670
     82150     302.284877     105.729033     111.452040
     82175     296.015986     105.806020     111.296048
     82200     297.682228     105.533605     110.759955
     82225     297.578436     108.266060     111.781087
     82250     300.531241     107.736975     111.646266
     82275     298.685683     106.390682     111.823591
     82300     295.064416     106.436419     111.997750
     82325     295.177362     107.176604     112.394015
     82350     297.271344     108.713655     114.810888
     82375     298.687322     107.160632     114.442437
     82400     295.145223     109.189109     114.589659
     82425     295.247299     108.704136     114.631910
     82450     298.503720     109.207401     115.478701
     82475     304.284709     109.358469     113.322596
     82500     300.255946     111.711915     114.662399
     82525     294.594380     111.335372     114.730007
     82550     294.573835     111.361258     117.032710
     82575     296.385839     110.646733     116.577722
     82600     296.913579     111.268662     116.393115
     82625     296.002862     111.170461     116.107336
     82650     293.814493     111.268620     115.739679
     82675     292.979007     109.713803     116.368617
     82700     296.996811     110.503304     116.129636
     82725     296.634398     110.086016     115.570549
     82750     288.999425     109.146484     116.834887
     82775     285.771257     111.351468     115.687767
     82800     283.975587     111.673998     114.402620
     82825     285.349563     111.660503     116.035541
     82850     282.580948     110.350789     115.762664
     82875     283.536128     111.386977     116.264855
     82900     283.971323     111.625815     115.349985
     82925     283.965599     112.081892     114.904368
     82950     285.695796     111.509108     114.062533
     82975     283.111487     112.538490     114.549110
     83000     282.048368     112.558946     114.759450
     83025     283.471641     111.779605     115.021794
     83050     285.714884     110.911403     115.750800
     83075     289.903005     112.052933     115.640709
     83100     288.802172     109.836288     115.485504
     83125     287.037835     111.593003     114.427638
     83150     289.041235     111.637339     114.535150
     83175     292.064165     111.924338     113.394882
     83200     289.567525     111.478477     114.366712
     83225     287.492470     111.543936     114.020330
     83250     287.986396     110.936917     114.212065
     83275     289.892041     111.082484     113.747388
     83300     289.382974     109.242820     114.790938
     83325     287.753843     109.387160     113.956051
     83350     288.809773     108.283997     114.091040
     83375     289.831417     107.268042     114.161276
     83400     290.036899     106.072819     114.320491
     83425     289.887910     106.739445     114.782233
     83450     295.852089     104.514988     112.303729
     83475     290.223221     106.713585     111.833275
     83500     288.239688     106.253837     113.162371
     83525     288.973813     106.097128     112.989737
     83550     287.177805     104.229695     112.565643
     83575     285.330709     103.849872     114.331177
     83600     287.907483     105.339257     113.556209
     83625     292.598268     104.714649     113.599034
     83650     285.848054     106.854063     114.364253
     83675     283.425411     106.940559     112.967517
     83700     283.526286     108.349725     112.879175
     83725     285.587719     107.871423     113.258333
     83750     287.652118     109.119751     113.626500
     83775     286.957297     107.070261     113.697893
     83800     288.384633     107.901248     113.697893
     83825     282.603158     108.463525     111.973921
     83850     286.832363     107.122447     111.289038
     83875     284.188945     107.441431     112.574508
     83900     282.497041     107.577866     111.476876
     83925     280.054055     107.290795     111.772048
     83950     281.138625     107.342060     111.897247
     83975     285.965764     106.657384     110.332237
     84000     285.470817     105.725463     112.847061
     84025     285.597031     105.426272     112.984415
     84050     282.836982     105.346346     112.859769
     84075     285.372286     105.185287     113.161707
     84100     282.264882     103.106147     113.159603
     84125     279.893938     104.224927     114.195756
     84150     286.368662     106.610716     114.673260
     84175     284.534195     106.280741     115.561018
     84200     280.023878     106.812634     115.697357
     84225     279.614888     106.431770     115.322943
     84250     282.021054     107.035835     115.604861
     84275     283.040724     107.466659     116.969670
     84300     279.529136     108.126771     118.951596
     84325     280.028362     107.987795     116.362179
     84350     279.308727     108.898911     116.619283
     84375     280.900053     108.178590     114.482030
     84400     281.161595     107.576364     113.700962
     84425     285.848657     108.340159     113.471874
     84450     286.403279     108.970564     114.653266
     84475     292.052693     108.207817     115.551147
     84500     287.107216     106.922683     116.647784
     84525     287.002050     107.480448     116.257692
     84550     287.647273     107.566764     114.876278
     84575     294.574533     107.491180     117.069883
     84600     293.171443     107.290637     116.186290
     84625     289.672048     107.077897     116.438243
     84650     285.309201     107.077897     116.590679
     84675     286.719956     106.954695     116.932309
     84700     292.471279     106.689924     115.711023
     84725     292.232164     107.445029     116.230477
     84750     298.454130     107.447024     115.163926
     84775     299.668620     108.050983     115.627943
     84800     302.252169     107.656574     116.343264
     84825     303.543972     107.572070     116.130905
     84850     303.268779     107.921344     114.559205
     84875     301.002312     107.811218     114.213567
     84900     299.412950     109.398488     115.299288
     84925     301.122435     110.594303     116.505057
     84950     298.492269     111.871726     116.398858
     84975     299.948763     111.759486     115.625350
     85000     298.831766     110.864319     117.213061
     85025     296.048915     110.801516     115.679017
     85050     297.394865     111.316505     115.750820
     85075     294.048744     110.581480     115.023749
     85100     292.212600     111.675419     114.828512
     85125     290.256488     110.801989     114.913567
     85150     290.530641     111.942973     115.020597
     85175     294.300036     112.031414     115.073404
     85200     295.202777     111.177375     115.459482
     85225     292.160157     110.805897     116.099132
     85250     291.308499     110.858967     117.295421
     85275     291.235047     111.637342     115.842396
     85300     293.785924     110.628831     116.308362
     85325     295.245216     110.476123     113.366249
     85350     297.436962     111.447965     115.116156
     85375     302.061308     110.389889     117.061645
     85400     302.061308     109.638411     117.036384
     85425     306.131454     109.635229     118.262656
     85450     309.679312     108.615550     117.671735
     85475     309.718600     109.753271     117.383459
     85500     306.461501     110.142348     115.812774
     85525     311.292858     110.674960     114.776449
     85550     313.803179     110.297614     115.581110
     85575     309.393997     110.876784     115.650403
     85600     307.486680     112.412892     115.402558
     85625     309.055471     113.799400     115.461504
     85650     308.334749     113.497662     115.221568
     85675     305.463507     113.307786     114.108552
     85700     301.624323     113.106058     113.331523
     85725     299.380961     113.276004     114.046507
     85750     294.833118     112.999429     114.482909
     85775     291.690222     112.850204     113.584791
     85800     286.879825     111.332654     112.387184
     85825     282.675525     112.660992     113.823314
     85850     284.111741     113.088597     113.360070
     85875     282.023155     111.605252     113.643609
     85900     283.118848     111.357493     114.121375
     85925     288.492892     111.232350     116.482964
     85950     287.267229     110.357585     115.067788
     85975     283.951902     109.970333     114.892309
     86000     283.751715     111.631269     115.173119
     86025     283.218962     112.067614     116.044191
     86050     280.395263     113.599354     115.763391
     86075     287.639345     113.409148     117.449159
     86100     288.209745     116.108758     117.136699
     86125     288.415642     113.648574     116.625937
     86150     292.903691     114.706517     115.235543
     86175     293.399149     115.042790     116.531077
     86200     294.866978     114.692547     117.579636
     86225     297.253308     112.873791     117.723070
     86250     296.583886     112.737172     119.009023
     86275     296.673879     113.140787     117.365141
     86300     297.950778     112.144623     116.273875
     86325     303.565814     112.908890     116.557469
     86350     301.613056     111.604303     115.324722
     86375     302.193455     111.647693     114.466310
     86400     300.496811     112.851492     113.346777
     86425     296.697930     112.086712     112.768369
     86450     300.706278     112.657564     112.835343
     86475     299.786777     111.556371     112.889313
     86500     301.145011     110.342017     115.163529
     86525     301.145011     111.583665     115.422622
     86550     302.155807     110.864498     115.368637
     86575     305.212986     111.873797     114.947271
     86600     303.985739     112.691097     113.992198
     86625     300.594640     112.029061     114.314960
     86650     297.595279     110.480298     114.265400
     86675     298.727866     110.793721     115.290686
     86700     298.052189     111.016894     115.210728
     86725     299.740094     110.989240     114.950645
     86750     296.452829     111.442033     114.788771
     86775     300.003905     110.698220     116.009501
     86800     299.553683     112.039610     116.231590
     86825     298.989463     112.285576     115.403216
     86850     299.803767     110.968932     116.102636
     86875     301.804473     111.454826     115.936039
     86900     300.636287     109.914183     117.972485
     86925     304.963245     109.941392     117.771842
     86950     299.145468     110.749090     117.523417
     86975     300.498167     110.190221     115.416361
     87000     296.745114     111.063280     115.828732
     87025     294.115854     111.190829     116.568264
     87050     295.445515     110.053047     116.923312
     87075     296.623032     112.189190     116.985103
     87100     297.320969     111.546807     116.642969
     87125     296.531258     112.216463     116.074173
     87150     299.103057     113.018821     117.058921
     87175     298.240301     112.159568     117.117171
     87200     300.129766     112.288028     116.493102
     87225     299.845470     111.900200     116.343928
     87250     304.937324     111.051797     116.343928
     87275     307.160387     111.662607     116.648393
     87300     312.786490     110.922474     115.592896
     87325     312.136623     110.568959     116.128625
     87350     310.620268     109.930748     115.967676
     87375     306.075002     110.743342     116.609324
     87400     307.649036     110.105789     115.732122
     87425     305.591701     110.065740     115.869863
     87450     307.864882     108.625595     114.906879
     87475     300.935366     108.707563     115.016724
     87500     303.651539     109.540417     114.944011
     87525     302.389428     110.507573     114.932449
     87550     307.542233     109.264124     114.719455
     87575     308.404573     107.970653     112.896236
     87600     307.634034     109.029515     113.955424
     87625     307.394493     109.029515     113.966978
     87650     313.778998     108.439758     112.897899
     87675     310.869764     108.873612     113.211291
     87700     309.781956     109.353576     113.517772
     87725     308.177216     109.353576     114.305683
     87750     304.953126     108.294014     114.410861
     87775     303.182532     108.324369     114.259491
     87800     306.000702     107.997382     113.338678
     87825     303.073582     107.014601     112.925489
     87850     300.179392     108.766630     113.146992
     87875     304.204903     108.633794     113.767204
     87900     305.677107     108.633794     112.254931
     87925     304.310809     107.618261     112.694957
     87950     303.579573     107.815750     111.956232
     87975     305.013988     106.524501     111.046196
     88000     299.730995     106.691380     110.312217
     88025     300.307006     106.325290     111.586881
     88050     300.057680     106.642111     111.493903
     88075     299.342406     105.490877     111.657943
     88100     296.648779     104.851804     112.109537
     88125     301.180717     106.189534     112.971976
     88150     300.872443     106.335653     112.378661
     88175     300.490596     106.620611     113.557211
     88200     307.586946     106.132523     113.674607
     88225     307.608398     104.626457     112.493368
     88250     302.591050     105.420367     112.789990
     88275     306.606450     105.949543     111.607731
     88300     303.806024     106.323451     112.080612
     88325     299.971392     107.794292     111.703675
     88350     297.275848     107.323746     111.474623
     88375     299.487449     108.114667     110.997241
     88400     301.627493     107.143387     111.017001
     88425     299.338950     108.203100     110.376253
     88450     297.326056     107.223600     110.340403
     88475     296.424698     107.744188     110.641102
     88500     296.207573     108.325195     111.727497
     88525     295.965251     107.574101     112.106007
     88550     297.356539     106.878835     112.598417
     88575     299.344363     108.197473     113.857278
     88600     295.264271     108.310810     113.673520
     88625     290.734354     108.076708     114.367898
     88650     292.680094     109.331575     113.013898
     88675     298.434630     108.911390     113.323093
     88700     299.501075     108.249025     113.596094
     88725     306.219066     109.667397     112.892579
     88750     300.422373     109.886384     111.975752
     88775     300.095201     110.582147     111.837181
     88800     299.147436     111.411340     111.668469
     88825     296.516976     112.095389     111.831617
     88850     295.919426     111.303518     112.437933
     88875     298.602337     110.841820     111.928085
     88900     300.017304     111.664273     112.807781
     88925     302.652674     111.538571     113.292694
     88950     302.261897     110.791835     113.547795
     88975     301.778992     112.666964     113.247249
     89000     301.778992     112.932508     112.298867
     89025     301.468462     112.293439     114.450116
     89050     298.814527     113.189194     114.563019
     89075     297.396760     113.184809     114.524995
     89100     301.909833     112.524677     114.523162
     89125     297.622065     112.985189     114.923876
     89150     297.541930     113.691160     116.192942
     89175     299.252909     112.627910     116.055265
     89200     299.068360     112.466304     117.983673
     89225     302.334587     113.313596     117.377344
     89250     305.594054     112.919375     117.377344
     89275     309.823115     113.345973     116.716714
     89300     311.638314     114.258586     118.540241
     89325     314.279273     114.060982     118.180971
     89350     311.936011     113.168228     118.270473
     89375     314.194380     114.061993     118.049230
     89400     311.011286     114.293726     117.355282
     89425     314.581553     115.074945     117.401078
     89450     312.754166     115.588497     117.484099
     89475     312.782966     115.434145     117.484099
     89500     319.192971     115.457544     116.341381
     89525     326.057636     115.563849     117.186820
     89550     327.712194     115.087480     117.130069
     89575     328.023191     115.228074     117.404257
     89600     326.084113     114.604380     118.552939
     89625     326.511724     116.271749     118.660122
     89650     322.999825     116.615795     118.926541
     89675     320.736829     116.354150     118.926541
     89700     320.449900     116.033909     119.299729
     89725     323.987838     116.398002     119.664054
     89750     323.028761     116.992369     121.030327
     89775     324.793169     115.618357     120.388613
     89800     323.569101     116.454000     120.081490
     89825     318.213606     116.116694     119.168481
     89850     316.856155     116.729002     118.751605
     89875     318.017530     116.943300     118.682921
     89900     317.631812     115.694198     118.083337
     89925     320.103451     115.331205     118.588573
     89950     320.337875     116.054670     118.508989
     89975     317.723429     117.453730     117.872997
     90000     324.102782     117.147425     118.342819
     90025     324.260456     115.007286     118.770793
     90050     316.482553     115.042054     119.964918
     90075     313.944793     113.924115     119.796915
     90100     311.091416     114.520301     118.670291
     90125     312.896594     114.353156     118.011805
     90150     316.164532     113.714087     119.292567
     90175     317.544189     113.294716     118.736597
     90200     316.657313     115.712529     118.609905
     90225     319.115427     115.686182     120.025944
     90250     324.473363     114.737683     119.560473
     90275     332.812218     113.786188     119.834479
     90300     336.331397     113.295293     119.805333
     90325     330.210357     111.353304     121.663484
     90350     328.198656     110.105841     121.946372
     90375     328.320853     109.188838     121.755068
     90400     329.857085     109.719127     122.084556
     90425     335.116674     110.399037     120.545180
     90450     337.425657     110.160073     121.015626
     90475     338.478814     109.311022     120.326640
     90500     339.866997     110.978434     120.146623
     90525     333.986785     111.654583     119.870425
     90550     337.868681     111.397519     119.634567
     90575     343.015683     111.158671     120.117098
     90600     344.492618     110.972643     119.349979
     90625     340.507947     110.477200     119.726266
     90650     336.245123     110.112288     117.128231
     90675     339.760917     111.200534     116.884790
     90700     338.239499     111.864955     117.470202
     90725     337.610663     111.864955     117.545747
     90750     338.793305     113.066224     116.232036
     90775     338.609720     112.232209     116.773786
     90800     336.385765     111.473478     114.493622
     90825     335.752933     110.624909     115.415452
     90850     325.755277     111.374486     115.201051
     90875     321.652769     112.036333     115.211670
     90900     320.199070     112.582700     114.647456
     90925     313.945803     115.197904     114.026677
     90950     315.708517     114.595303     114.673170
     90975     318.559697     114.131113     114.613448
     91000     320.059776     112.976913     114.940069
     91025     318.784596     112.631723     117.365729
     91050     319.013299     112.572469     116.267734
     91075     320.220573     112.036152     115.183619
     91100     316.066823     111.658438     114.517506
     91125     313.720267     113.343956     115.821353
     91150     314.179831     111.245896     116.109644
     91175     311.469402     112.065482     116.124526
     91200     309.953790     114.295480     115.341111
     91225     313.041986     114.948112     115.341111
     91250     316.553963     113.315008     114.792113
     91275     314.139208     112.970461     115.637118
     91300     318.359457     113.904564     117.175978
     91325     312.408485     113.349815     117.046548
     91350     311.908330     114.425221     118.578806
     91375     310.055363     115.900151     118.921557
     91400     305.864228     113.654407     117.497475
     91425     304.133261     114.515192     117.497475
     91450     307.274326     114.237775     117.129767
     91475     301.788989     113.984368     117.239887
     91500     297.995494     111.992142     116.362943
     91525     301.041100     112.007897     116.829113
     91550     300.672717     113.294740     116.395211
     91575     299.694904     113.648650     116.983247
     91600     299.858294     114.064922     115.143025
     91625     300.969176     114.222206     115.616197
     91650     301.511543     114.873355     114.788379
     91675     301.530253     115.290209     115.757512
     91700     303.070045     114.505242     117.349037
     91725     312.413862     114.379661     116.963799
     91750     309.071412     114.155544     118.055821
     91775     309.082243     113.068600     116.952539
     91800     305.604816     113.750618     118.247418
     91825     306.470165     112.967727     118.137232
     91850     302.570370     113.412104     118.868877
     91875     307.708351     113.781460     118.729077
     91900     309.840142     113.259728     117.686472
     91925     311.698826     112.656262     117.006939
     91950     312.594835     113.620493     119.825652
     91975     314.517763     113.584409     119.941043
     92000     318.328815     114.075812     120.496157
     92025     307.496849     113.671837     120.698960
     92050     309.136569     113.993277     121.338732
     92075     309.855106     113.015217     121.463409
     92100     308.397783     114.183239     120.681267
     92125     307.442098     113.657533     121.619268
     92150     307.113940     112.913739     121.436644
     92175     306.594335     112.930114     122.775175
     92200     305.164779     113.098751     122.774105
     92225     307.553974     113.025374     120.735200
     92250     304.380366     114.354681     120.617823
     92275     305.182555     114.251040     118.176739
     92300     305.456527     114.954707     119.103951
     92325     302.914129     113.860567     118.799087
     92350     302.715576     115.638407     118.131188
     92375     296.563271     113.844006     117.040787
     92400     296.368854     112.716370     116.397598
     92425     297.735366     113.401772     116.862857
     92450     303.327903     114.186095     114.881697
     92475     304.559468     113.772129     115.899482
     92500     304.119903     114.165639     114.734735
     92525     304.557139     114.316018     114.758992
     92550     305.034394     114.307043     114.405565
     92575     307.202877     113.066736     114.290493
     92600     310.982879     112.980859     115.676775
     92625     311.459686     113.067788     115.755816
     92650     307.569108     114.101765     115.109500
     92675     302.018602     113.783763     115.289314
     92700     304.794850     114.763924     115.943029
     92725     299.282448     113.390564     116.351087
     92750     299.876701     112.248240     116.977638
     92775     294.849660     112.436960     115.678226
     92800     295.899198     113.292827     116.989178
     92825     296.877224     113.108935     116.540153
     92850     297.730750     114.153421     116.705531
     92875     300.879859     114.049470     115.611284
     92900     297.242716     112.615500     116.073299
     92925     297.406663     111.599788     115.751900
     92950     297.862865     111.657424     114.812656
     92975     303.859684     112.698460     115.050133
     93000     302.185398     112.587053     114.629353
     93025     305.100824     114.130761     114.618637
     93050     299.413215     114.130761     115.069478
     93075     300.575986     115.148854     117.453840
     93100     297.889835     116.802070     116.944493
     93125     298.849920     116.861020     116.830763
     93150     305.218416     115.650027     117.364433
     93175     306.795985     114.681913     117.948963
     93200     309.546234     113.020652     116.397398
     93225     305.963111     113.973142     120.232367
     93250     303.275186     113.634873     119.158801
     93275     306.441842     115.082132     118.804727
     93300     307.389020     113.550665     119.510667
     93325     308.621855     113.124877     118.135990
     93350     305.029081     114.386317     118.062102
     93375     305.384808     113.739616     116.479392
     93400     300.812513     113.832596     116.354405
     93425     301.670255     114.339368     116.627230
     93450     300.023575     113.421079     115.239951
     93475     297.043576     114.553564     114.709353
     93500     301.928594     113.434857     114.800300
     93525     305.005794     113.848456     115.123095
     93550     307.407216     112.762977     114.476039
     93575     304.912073     112.542311     115.566167
     93600     302.718367     112.640357     113.925114
     93625     303.704022     112.228841     114.657645
     93650     303.808379     111.565612     115.040697
     93675     302.236297     111.627586     115.347165
     93700     303.251643     111.945261     115.098613
     93725     299.828726     110.572796     115.914026
     93750     298.373148     110.374344     115.856294
     93775     301.228589     109.343197     115.912987
     93800     295.702587     109.533913     114.882900
     93825     299.784371     110.089783     116.335087
     93850     302.672533     110.203913     114.325221
     93875     301.856014     110.203913     114.066467
     93900     301.440510     109.123082     114.497818
     93925     305.361501     110.135189     114.913774
     93950     301.774903     110.269060     115.983503
     93975     300.878282     109.383803     116.314571
     94000     300.556604     110.104915     115.212845
     94025     301.353395     110.462049     115.618603
     94050     301.900131     110.489979     116.302768
     94075     303.953098     110.329858     115.674209
     94100     306.290292     110.931472     115.768768
     94125     302.414593     110.056391     116.408353
     94150     305.893806     110.147955     116.243549
     94175     300.659478     110.179486     115.641779
     94200     303.908955     108.999942     116.107945
     94225     302.491861     108.999942     115.333221
     94250     302.954964     110.310018     115.836120
     94275     302.611261     110.639179     116.090086
     94300     301.840457     109.993072     115.571793
     94325     296.645845     110.811880     115.397810
     94350     298.652612     110.914113     115.889668
     94375     301.426227     111.355795     114.874111
     94400     305.201161     112.018927     116.021278
     94425     304.787301     112.405366     115.307936
     94450     303.023795     112.009106     115.597501
